zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name,centroid_lat,centroid_lon,Travel_Time_Min,Distance_km,Revenue_Norm,Employment_Norm,PowerShare_Norm,Distance_Norm,Distance_Squared,Corporate_Score,threshold_90
92082,los_angeles,431,4249,205695,1802.0,541.0,0.3002219755826859,1275,849.8,446.25,30.00706048481996,52.512355848434936,Los Angeles,33.25183209495666,-117.00283865921052,0.0,151.10279425909167,0.023720293780893072,0.023720293780893072,0.3000706048481996,0.37585920128797967,0.141270139192838,0.04959314327082799,0.0905764210727858
92083,los_angeles,830,10382,502134,3624.0,751.0,0.2072295805739514,2151,2076.4,752.85,20.71855133885571,36.25746484299749,Los Angeles,33.1980857421372,-117.2483688086833,0.0,135.6011901849839,0.05797425228294563,0.05797425228294563,0.20718551338855712,0.3371901435690421,0.11369719292011121,0.08029836610256677,0.0905764210727858
92084,los_angeles,939,7936,317355,4218.0,1153.0,0.2733522996680891,2169,1587.2,759.15,27.331149193548388,47.82951108870967,Los Angeles,33.224497706919884,-117.20330156593843,0.0,137.19288102834986,0.0443128822363093,0.04431288223630931,0.2733114919354839,0.34116064783418637,0.11639058763064174,0.07061984434569672,0.0905764210727858
92086,los_angeles,18,129,3454,6.0,3.0,0.5,64,25.8,22.4,49.6124031007752,86.82170542635657,Los Angeles,33.29716180911909,-116.64172262545986,171.33333333333334,114.22222222222223,0.0007093188863134967,0.0007093188863134966,0.496124031007752,0.28385988547632074,0.08057643458262992,0.004882330547636288,0.0905764210727858
92091,los_angeles,86,582,29795,261.0,154.0,0.5900383141762452,343,116.4,120.05,58.93470790378007,103.13573883161511,Los Angeles,33.03436710888712,-117.19695965044683,137.38333333333333,91.58888888888889,0.003239409087101008,0.003239409087101008,0.5893470790378007,0.22740058817685754,0.05171102750318076,0.012304814761407568,0.0905764210727858
92092,los_angeles,5,79,4220,0.0,0.0,0.0,0,15.8,0.0,0.0,0.0,Los Angeles,32.87554469347288,-117.23614401037554,0.0,160.9118105903601,0.0004300594822530649,0.0004300594822530649,0.0,0.4003279863805735,0.16026249667952464,0.0001421542962165849,0.0905764210727858
92093,los_angeles,37,300,16722,121.0,23.0,0.1900826446280991,57,60.0,19.95,19.0,33.24999999999999,Los Angeles,32.8821185946163,-117.23708242048453,0.0,160.31222660942436,0.0016643860482001731,0.0016643860482001731,0.19,0.39883231229063326,0.15906721332709323,0.0084322667174474,0.0905764210727858
92096,los_angeles,7,36,548,22.0,0.0,0.0,0,7.2,0.0,0.0,0.0,Los Angeles,33.12815576402968,-117.15619428560755,0.0,147.15074403750458,0.00018989639476109358,0.00018989639476109358,0.0,0.36600073390640403,0.13395653722002637,8.061740211530438e-05,0.0905764210727858
92101,los_angeles,4351,63064,5621778,21231.0,11815.0,0.5564975743017286,35094,12612.8,12282.9,55.6482303691488,97.3844031460104,Los Angeles,32.71616636359062,-117.18588427005052,150.41666666666666,100.27777777777777,0.3522131307771789,0.3522131307771789,0.556482303691488,0.24907519322751054,0.06203845188132171,0.26654681479545855,0.0905764210727858
92102,los_angeles,679,8370,458342,2907.0,737.0,0.2535259717922256,2122,1674.0,742.7,25.35244922341697,44.36678614097969,Los Angeles,32.715980048778974,-117.1174947658996,0.0,181.54314767074723,0.046736853863553855,0.046736853863553855,0.2535244922341697,0.45179326446188495,0.2041171538131267,0.08088305526204938,0.0905764210727858
92103,los_angeles,1814,23819,2052792,8608.0,3496.0,0.4061338289962825,9673,4763.8,3385.55,40.61043704605567,71.06826483059743,Los Angeles,32.747815639747174,-117.1673327638232,142.41666666666666,94.94444444444443,0.13302242453014607,0.13302242453014607,0.4061043704605567,0.23577108782557515,0.05558800585445507,0.13208181474363398,0.0905764210727858
92104,los_angeles,967,7699,300547,4416.0,1590.0,0.360054347826087,2772,1539.8,970.2,36.00467593193921,63.00818288089363,Los Angeles,32.741933320520594,-117.12781436733785,0.0,178.73566790835721,0.04298919266106286,0.04298919266106286,0.3600467593193921,0.4447899507107655,0.1978381002532852,0.08024155960511815,0.0905764210727858
92105,los_angeles,622,7175,358640,2663.0,526.0,0.1975215921892602,1417,1435.0,495.95,19.749128919860627,34.56097560975609,Los Angeles,32.73756108668202,-117.0919122222679,0.0,181.3330654980008,0.04006255410650954,0.04006255410650954,0.19749128919860628,0.4512692103301438,0.20364390019199155,0.07045090647240225,0.0905764210727858
92106,los_angeles,922,9473,576988,4202.0,1900.0,0.4521656354117087,4283,1894.6,1499.05,45.212709806819376,79.12224216193393,Los Angeles,32.71018231962953,-117.23763062773526,147.58333333333334,98.3888888888889,0.05289731631712698,0.05289731631712698,0.45212709806819373,0.24436332256432514,0.059713433414676415,0.07477137296856516,0.0905764210727858
92107,los_angeles,706,3691,154421,3125.0,1153.0,0.36896,1361,738.2,476.35,36.87347602275806,64.5285830398266,Los Angeles,32.73922835643901,-117.2455908802854,0.0,171.8835570509899,0.020603758831578656,0.020603758831578653,0.3687347602275806,0.42769722475973543,0.18292491606717964,0.04915038045419586,0.0905764210727858
92108,los_angeles,2657,51639,3532619,12825.0,6443.0,0.5023781676413256,25942,10327.8,9079.7,50.23722380371425,87.91514165649994,Los Angeles,32.77424772446719,-117.14107366325106,141.35,94.23333333333333,0.2884023569493703,0.2884023569493703,0.5023722380371425,0.23399720710531716,0.05475469293308869,0.22482123956842523,0.0905764210727858
92109,los_angeles,1806,16093,800447,8560.0,3374.0,0.3941588785046729,6343,3218.6,2220.05,39.414652333312624,68.9756415832971,Los Angeles,32.786189583747756,-117.23414416337522,141.58333333333334,94.3888888888889,0.08987126141472813,0.08987126141472813,0.3941465233331262,0.23438524351287363,0.05493644237658907,0.1016656650919073,0.0905764210727858
92110,los_angeles,1634,26695,1394204,7516.0,2392.0,0.3182543906333156,8495,5339.0,2973.25,31.822438658924888,55.68926765311856,Los Angeles,32.76524978143696,-117.19966128947576,140.53333333333333,93.68888888888888,0.14908542545170209,0.14908542545170209,0.3182243865892489,0.23263907967886957,0.054120941393831425,0.13640049939586849,0.0905764210727858
92111,los_angeles,2151,33630,1959724,10130.0,2577.0,0.2543928923988154,8555,6726.0,2994.25,25.438596491228072,44.51754385964912,Los Angeles,32.806485768364006,-117.16896301039374,140.26666666666668,93.51111111111112,0.18781870479488397,0.18781870479488397,0.2543859649122807,0.23219560949880508,0.05391480107052158,0.1531425310560442,0.0905764210727858
92113,los_angeles,597,14507,818280,2479.0,401.0,0.1617587736990722,2346,2901.4,821.1,16.17150341214586,28.300130971255257,Los Angeles,32.69592669568036,-117.12015778482939,0.0,183.07002653323613,0.08101315311793125,0.08101315311793125,0.1617150341214586,0.4556020939598611,0.20757326802061013,0.10846957604756112,0.0905764210727858
92114,los_angeles,380,2811,135457,1568.0,185.0,0.117984693877551,331,562.2,115.85,11.775168979011028,20.6065457132693,Los Angeles,32.70775091457835,-117.05529686042185,0.0,186.08888836225142,0.015688793320115055,0.015688793320115055,0.11775168979011028,0.46313270445369215,0.21449190193459095,0.0358146289670899,0.0905764210727858
92115,los_angeles,934,7613,281141,4257.0,998.0,0.2344373972280949,1784,1522.6,624.4,23.43360042033364,41.00880073558388,Los Angeles,32.76154931460373,-117.07190577053582,0.0,180.6332769994413,0.04250886648607891,0.04250886648607892,0.2343360042033364,0.449523574090663,0.2020714436632438,0.07500470953625263,0.0905764210727858
92116,los_angeles,655,3191,136322,2922.0,1159.0,0.3966461327857631,1265,638.2,442.75,39.64274522093388,69.37480413663428,Los Angeles,32.76484032552193,-117.12312360509549,0.0,177.12570460105135,0.01781116479097434,0.017811164790974335,0.39642745220933884,0.4407738654232069,0.1942816004401153,0.04574681928111304,0.0905764210727858
92117,los_angeles,1295,9883,487016,5964.0,1997.0,0.3348423876592891,3309,1976.6,1158.15,33.481736314884145,58.59303855104726,Los Angeles,32.82489421825963,-117.1997133314357,0.0,167.37434920204805,0.055187243430422514,0.05518724343042252,0.3348173631488415,0.41644891666569356,0.17342970019202977,0.09093708887336933,0.0905764210727858
92118,los_angeles,691,6785,342881,3010.0,1368.0,0.454485049833887,3083,1357.0,1079.05,45.43846720707443,79.51731761238024,Los Angeles,32.67155431763292,-117.16856891865854,150.26666666666668,100.17777777777779,0.037884330754838165,0.03788433075483817,0.4543846720707443,0.2488257412512243,0.06191424950922123,0.060669501591839106,0.0905764210727858
92119,los_angeles,384,2079,73313,1575.0,552.0,0.3504761904761905,728,415.8,254.8,35.01683501683502,61.27946127946128,Los Angeles,32.80896040049106,-117.03232400681802,0.0,179.4160647949646,0.011600435644670335,0.011600435644670334,0.3501683501683502,0.44648721419099796,0.1993508324360381,0.034156506194016646,0.0905764210727858
92120,los_angeles,1004,12730,820889,4426.0,1443.0,0.3260280162675101,4150,2546.0,1452.5,32.60015710919089,57.050274941084055,Los Angeles,32.7952859905854,-117.07319113713278,0.0,177.82706365613979,0.0710882738976235,0.0710882738976235,0.32600157109190886,0.44252341944698786,0.19582697675905475,0.10940222085867334,0.0905764210727858
92121,los_angeles,3068,119253,17903524,14764.0,6721.0,0.4552289352479003,54287,23850.6,19000.45,45.52254450621787,79.66445288588129,Los Angeles,32.897209687766114,-117.20218395668908,137.15,91.43333333333334,0.6660392638722108,0.6660392638722109,0.4552254450621787,0.2270125517693011,0.05153469866080961,0.37707593680845675,0.0905764210727858
92122,los_angeles,1324,21974,2772920,6208.0,3208.0,0.5167525773195877,11355,4394.8,3974.25,51.674706471284246,90.43073632474744,Los Angeles,32.85679808647219,-117.21015567417635,139.23333333333332,92.82222222222222,0.12271775252031614,0.12271775252031612,0.5167470647128425,0.23047716255105508,0.053119722457585464,0.12877532897022745,0.0905764210727858
92123,los_angeles,1940,72304,5956962,9105.0,3574.0,0.3925315760571115,28381,14460.8,9933.35,39.252323522903296,68.69156616508077,Los Angeles,32.809617835073375,-117.13419914349538,140.88333333333333,93.92222222222222,0.4038202686475467,0.4038202686475467,0.392523235229033,0.23322113429020425,0.054392097479609484,0.2692831883022513,0.0905764210727858
92124,los_angeles,322,2100,115739,1339.0,576.0,0.4301717699775952,903,420.0,316.05,43.0,75.25,Los Angeles,32.828255551117486,-117.08525895811009,0.0,174.41048573337775,0.011717724594375716,0.011717724594375716,0.43,0.4340006982972969,0.18835660612254135,0.035056179042454304,0.0905764210727858
92126,los_angeles,1731,20003,1115803,8051.0,2025.0,0.2515215501179977,5031,4000.6,1760.85,25.151227315902613,44.01464780282958,Los Angeles,32.91199163217185,-117.14342192549218,139.85,93.23333333333332,0.1117093468122539,0.1117093468122539,0.25151227315902613,0.23150268734245424,0.053593494246778124,0.10893425699640819,0.0905764210727858
92127,los_angeles,1387,24439,2688127,6386.0,3546.0,0.5552771688067648,13570,4887.8,4749.5,55.52600351896558,97.17050615818977,Los Angeles,33.01912726446024,-117.1233793496473,138.96666666666667,92.64444444444445,0.13648524114049543,0.1364852411404954,0.5552600351896558,0.23003369237099058,0.05291549962583153,0.13937880685477563,0.0905764210727858
92128,los_angeles,1338,18136,1327228,6248.0,2975.0,0.4761523687580025,8635,3627.2,3022.25,47.61248345831496,83.32184605205117,Los Angeles,32.99693793928509,-117.07306043019022,138.35,92.23333333333332,0.10128180066463738,0.10128180066463738,0.47612483458314964,0.22900816757959136,0.0524447408181622,0.11199378781275096,0.0905764210727858
92129,los_angeles,787,9597,916370,3525.0,1584.0,0.4493617021276596,4312,1919.4,1509.2,44.93070751276441,78.62873814733771,Los Angeles,32.96353701935237,-117.12621622329148,138.7,92.46666666666667,0.05358987963919685,0.05358987963919685,0.44930707512764406,0.22959022219092606,0.052711670125678796,0.0734795778759776,0.0905764210727858
92130,los_angeles,2200,23095,3156368,10469.0,6204.0,0.592606743719553,13686,4619.0,4790.1,59.25957999567005,103.7042649924226,Los Angeles,32.94761714655877,-117.20582343516111,135.68333333333334,90.45555555555555,0.128978748359351,0.128978748359351,0.5925957999567005,0.22457346577894624,0.050433241531967536,0.13436741590982723,0.0905764210727858
92131,los_angeles,1093,19670,1826354,4938.0,2713.0,0.5494127176994734,10806,3934.0,3782.1,54.936451448906965,96.1387900355872,Los Angeles,32.8960309849938,-117.05739159773492,256.4961362084925,170.99742413899497,0.10984947918121142,0.10984947918121142,0.5493645144890696,0.4254867486982408,0.18103897331779994,0.15454402103570447,0.0905764210727858
92132,los_angeles,9,107,9937,28.0,28.0,1.0,107,21.4,37.45,100.0,175.00000000000003,Los Angeles,32.713672171220466,-117.17203882793639,145.56666666666666,97.04444444444445,0.0005864447485269067,0.0005864447485269067,1.0,0.24100957932758726,0.05808561732766058,0.0044891217718290915,0.0905764210727858
92134,los_angeles,15,2242,140417,18.0,18.0,1.0,2242,448.4,784.7,100.0,175.00000000000003,Los Angeles,32.72505512897826,-117.14541461432574,144.55,96.36666666666667,0.012510821301907341,0.012510821301907341,1.0,0.23931884926609132,0.05727351161404613,0.0327209985318583,0.0905764210727858
92135,los_angeles,62,1261,83081,209.0,159.0,0.7607655502392344,959,252.2,335.65,76.050753370341,133.08881839809675,Los Angeles,32.6949759395885,-117.19435416196576,149.16666666666666,99.44444444444444,0.007031751794241671,0.007031751794241671,0.76050753370341,0.24699642675845815,0.06100723483144638,0.021869210087852375,0.0905764210727858
92136,los_angeles,65,615,34590,231.0,187.0,0.8095238095238095,497,123.0,173.95,80.8130081300813,141.42276422764226,Los Angeles,32.682542795069054,-117.1230779871021,144.68333333333334,96.45555555555555,0.0034237202937808927,0.003423720293780893,0.808130081300813,0.23954058435612352,0.05737969155367313,0.013655189181807345,0.0905764210727858
92139,los_angeles,154,1046,33466,583.0,33.0,0.0566037735849056,59,209.2,20.65,5.640535372848948,9.87093690248566,Los Angeles,32.68003139484675,-117.04888515224562,0.0,188.78422023353008,0.005830936356781814,0.005830936356781814,0.05640535372848948,0.4698562630740709,0.22076490794993053,0.016951727325224663,0.0905764210727858
92140,los_angeles,18,158,6240,15.0,0.0,0.0,0,31.6,0.0,0.0,0.0,Los Angeles,32.7403520755449,-117.19844725438948,0.0,174.5728124400349,0.0008712893406685471,0.000871289340668547,0.0,0.43440562547509365,0.18870824744440734,0.00023241479419806123,0.0905764210727858
92145,los_angeles,53,576,28777,160.0,88.0,0.55,316,115.2,110.6,54.86111111111112,96.00694444444444,Los Angeles,32.86291666846254,-117.14577503690772,139.96666666666667,93.31111111111112,0.003205897958613756,0.003205897958613756,0.5486111111111112,0.2316967055462325,0.05368336336097757,0.012182178088250149,0.0905764210727858
92309,los_angeles,30,404,14132,119.0,0.0,0.0,0,80.8,0.0,0.0,0.0,Los Angeles,35.24929107205601,-116.15589730602935,0.0,252.29201586180173,0.002245245608645871,0.002245245608645871,0.0,0.6282777143646514,0.3947328863672705,0.0004984047593480573,0.0905764210727858
92310,los_angeles,62,2336,149605,192.0,124.0,0.6458333333333334,1508,467.2,527.8,64.55479452054794,112.97089041095887,Los Angeles,35.33442080059476,-116.7630571225663,323.9584896919458,215.9723264612972,0.013035828981540954,0.013035828981540954,0.6455479452054794,0.5376775313740514,0.28909712774449403,0.04350489835643755,0.0905764210727858
92311,los_angeles,523,6324,231177,2176.0,308.0,0.1415441176470588,895,1264.8,313.25,14.152435167615431,24.76676154332701,Los Angeles,34.972007990208766,-117.010110507639,0.0,171.944488041803,0.03530955904940099,0.03530955904940099,0.14152435167615432,0.4278492183204895,0.18305495361745389,0.060432556297189924,0.0905764210727858
92313,los_angeles,197,2152,108254,668.0,80.0,0.1197604790419161,257,430.4,89.95,11.942379182156133,20.89916356877324,Los Angeles,34.03139697525598,-117.31373447904883,0.0,101.42891554809174,0.012008154374598564,0.012008154374598564,0.11942379182156132,0.2519467291453366,0.0634771543270336,0.02364540142818067,0.0905764210727858
92314,los_angeles,164,522,20782,557.0,112.0,0.2010771992818671,104,104.4,36.4,19.923371647509576,34.86590038314176,Los Angeles,34.2576015527882,-116.80074587975065,0.0,152.14751614805547,0.00290429780222849,0.00290429780222849,0.19923371647509577,0.3784652806866953,0.1432359686852591,0.011942399581719188,0.0905764210727858
92315,los_angeles,423,5023,177692,1771.0,548.0,0.3094297007340486,1554,1004.6,543.9,30.937686641449336,54.14095162253633,Los Angeles,34.22010074458736,-116.95301135316254,0.0,137.57530561383902,0.028043229355748555,0.028043229355748555,0.30937686641449336,0.3421146135204937,0.11704240878427678,0.053497075629406116,0.0905764210727858
92316,los_angeles,443,12201,590359,1804.0,155.0,0.085920177383592,1048,2440.2,366.8,8.589459880337676,15.031554790590937,Los Angeles,34.057592281253285,-117.39073586168946,0.0,94.70475473760125,0.06813370940266412,0.06813370940266414,0.08589459880337676,0.23517317711490004,0.05530642323431614,0.06766051756085385,0.0905764210727858
92317,los_angeles,50,454,20265,113.0,38.0,0.336283185840708,152,90.8,53.2,33.480176211453745,58.590308370044056,Los Angeles,34.245077190366636,-117.20873149149081,0.0,115.51653932452571,0.002524505012706303,0.002524505012706303,0.33480176211453744,0.2870885850674282,0.08241985567601795,0.010552104799438017,0.0905764210727858
92320,los_angeles,169,2390,105982,545.0,89.0,0.163302752293578,390,478.0,136.5,16.317991631799163,28.556485355648537,Los Angeles,33.98737817788009,-117.05028449349749,0.0,125.36157038843754,0.01333742913792622,0.01333742913792622,0.16317991631799164,0.3116472096223552,0.0971239832654002,0.02888432257762364,0.0905764210727858
92321,los_angeles,26,111,5368,44.0,0.0,0.0,0,22.2,0.0,0.0,0.0,Los Angeles,34.247422429638995,-117.1468869496617,0.0,121.04576310605373,0.0006087855008517412,0.0006087855008517412,0.0,0.30088134306374126,0.09052958260384077,0.00015894978521401162,0.0905764210727858
92322,los_angeles,10,45,2277,9.0,0.0,0.0,0,9.0,0.0,0.0,0.0,Los Angeles,34.25417084674453,-117.32257620871565,0.0,105.8578007100954,0.0002401630874919713,0.0002401630874919713,0.0,0.26299467070940497,0.06916619682154836,8.228259212573185e-05,0.0905764210727858
92324,los_angeles,807,17269,919823,3398.0,470.0,0.1383166568569747,2388,3453.8,835.8,13.828247148068792,24.199432509120385,Los Angeles,34.03398803816773,-117.29018412660953,0.0,103.61648849367481,0.0964394425982295,0.0964394425982295,0.13828247148068792,0.25740367309079776,0.06625665092063428,0.0944335934130951,0.0905764210727858
92325,los_angeles,144,1169,41993,438.0,80.0,0.182648401826484,213,233.8,74.55,18.22070145423439,31.886227544910177,Los Angeles,34.24552805182662,-117.27507426537916,0.0,109.70374599012439,0.006517914490770477,0.006517914490770477,0.1822070145423439,0.2725884572173265,0.07430446700812224,0.017476657736565163,0.0905764210727858
92327,los_angeles,9,110,9871,9.0,0.0,0.0,0,22.0,0.0,0.0,0.0,Los Angeles,34.86623503164975,-116.84309317667683,0.0,176.62161526172247,0.0006032003127705326,0.0006032003127705326,0.0,0.43951640460400254,0.19317466991602927,0.00018386120214167417,0.0905764210727858
92328,los_angeles,10,271,7647,12.0,12.0,1.0,271,54.2,94.85,100.0,174.99999999999997,Los Angeles,36.39482122966478,-117.02715671753337,450.4283946878984,300.28559645859895,0.0015024155938451228,0.0015024155938451228,1.0,0.7479986496539146,0.5595019798840797,0.013015890850723705,0.0905764210727858
92332,los_angeles,3,36,2715,0.0,0.0,0.0,0,7.2,0.0,0.0,0.0,Los Angeles,34.90727429210087,-115.36413301502645,0.0,299.15137010020845,0.00018989639476109358,0.00018989639476109358,0.0,0.7451692995873495,0.555277285047501,0.00010713663408572022,0.0905764210727858
92333,los_angeles,13,48,877,3.0,0.0,0.0,0,9.6,0.0,0.0,0.0,Los Angeles,34.26949644117938,-116.96281282660165,0.0,138.00639588882933,0.00025691865173559715,0.0002569186517355972,0.0,0.343189976731035,0.11777936012864836,9.562712748326308e-05,0.0905764210727858
92335,los_angeles,1557,28571,1948712,7146.0,1011.0,0.1414777497900923,4042,5714.2,1414.7,14.147212208183122,24.757621364320467,Los Angeles,34.087330048385944,-117.46515686407828,85.18333333333334,56.78888888888889,0.1595632382920495,0.1595632382920495,0.14147212208183121,0.14059130042922932,0.019765913756381818,0.10320253309442246,0.0905764210727858
92336,los_angeles,1047,11152,501712,4768.0,926.0,0.1942114093959731,2165,2230.4,757.75,19.413558106169297,33.973726685796265,Los Angeles,34.13686464016303,-117.46033518867222,0.0,90.02316409416372,0.062274847105476275,0.062274847105476275,0.19413558106169299,0.22349485673321118,0.04994995098619859,0.07066852396257893,0.0905764210727858
92337,los_angeles,707,19998,1161073,3029.0,274.0,0.0904588973258501,1808,3999.6,632.8,9.04090409040904,15.821582158215822,Los Angeles,34.04966200677855,-117.47147236379179,0.0,87.21549301713053,0.11168142087184786,0.11168142087184786,0.0904090409040904,0.21649106574393337,0.04686838154694408,0.0909484655288548,0.0905764210727858
92338,los_angeles,7,63,1584,9.0,0.0,0.0,0,12.6,0.0,0.0,0.0,Los Angeles,34.78772806265475,-116.2512159803546,0.0,219.2194645671023,0.00034069647295372667,0.0003406964729537267,0.0,0.5457775815517273,0.29787316852445234,0.00013830737041609366,0.0905764210727858
92339,los_angeles,21,153,4885,4.0,0.0,0.0,0,30.6,0.0,0.0,0.0,Los Angeles,34.08191360183665,-116.83841530303235,0.0,145.5549821279211,0.0008433634002625039,0.0008433634002625039,0.0,0.36202007428612426,0.13105853418613092,0.0002115449596901384,0.0905764210727858
92341,los_angeles,9,25,934,6.0,0.0,0.0,0,5.0,0.0,0.0,0.0,Los Angeles,34.24003622309609,-117.06805400453129,0.0,127.81812056006557,0.00012845932586779858,0.0001284593258677986,0.0,0.3177751225739455,0.1009810285268861,5.909433405674441e-05,0.0905764210727858
92342,los_angeles,40,278,9188,95.0,15.0,0.1578947368421052,43,55.6,15.05,15.467625899280575,27.068345323741006,Los Angeles,34.76081419983981,-117.3379318341368,0.0,134.00129955384236,0.0015415119104135832,0.0015415119104135832,0.15467625899280577,0.33319918477124033,0.11102169673221915,0.007238700605269115,0.0905764210727858
92344,los_angeles,200,1139,49586,719.0,93.0,0.129346314325452,147,227.8,51.45,12.906057945566284,22.585601404741,Los Angeles,34.39180918798443,-117.40656740686202,0.0,104.89669322428422,0.0063503588483342175,0.0063503588483342175,0.12906057945566285,0.2605971690918135,0.06791088453866724,0.016026024316823515,0.0905764210727858
92345,los_angeles,1232,11217,438713,5598.0,780.0,0.1393354769560557,1562,2243.4,546.7,13.925291967549256,24.3692609432112,Los Angeles,34.36415513579364,-117.30985540912563,0.0,111.48007833524822,0.06263788433075484,0.06263788433075484,0.13925291967549255,0.27701955335765044,0.07673983294247214,0.07353920308149892,0.0905764210727858
92346,los_angeles,563,11028,454706,2393.0,469.0,0.1959882992060175,2161,2205.6,756.35,19.595574900253897,34.29225607544433,Los Angeles,34.126279235458135,-117.1792014880924,0.0,115.12284638239187,0.061582283783406404,0.061582283783406404,0.19595574900253898,0.28610651024277567,0.0818569352032995,0.07754986783912113,0.0905764210727858
92347,los_angeles,7,140,13194,15.0,0.0,0.0,0,28.0,0.0,0.0,0.0,Los Angeles,34.95002910679803,-117.2580169246346,0.0,153.95608542247246,0.0007707559552067916,0.0007707559552067916,0.0,0.38297679248423505,0.14667122358151283,0.00020406334321553885,0.0905764210727858
92350,los_angeles,9,2520,246845,23.0,0.0,0.0,0,504.0,0.0,0.0,0.0,Los Angeles,34.05293952616959,-117.26159943485476,0.0,106.45194639231099,0.014063503588483343,0.014063503588483342,0.0,0.26447677885571136,0.06994796655389285,0.0011620259168223651,0.0905764210727858
92352,los_angeles,220,1475,71197,770.0,334.0,0.4337662337662337,639,295.0,223.65,43.32203389830509,75.8135593220339,Los Angeles,34.268196273975946,-117.18485240519658,0.0,118.36965755593901,0.00822698204362032,0.008226982043620318,0.43322033898305085,0.29420574488147305,0.0865570203212624,0.02387113923174988,0.0905764210727858
92354,los_angeles,392,16793,1229994,1669.0,248.0,0.1485919712402636,2495,3358.6,873.25,14.857381051628654,26.000416840350148,Los Angeles,34.04931605207219,-117.25112171771127,0.0,107.36792149517746,0.09378089307157418,0.09378089307157418,0.14857381051628654,0.26676169685210216,0.07116180290741285,0.09508566868600778,0.0905764210727858
92356,los_angeles,58,605,34759,151.0,3.0,0.0198675496688741,12,121.0,4.2,1.9834710743801651,3.471074380165289,Los Angeles,34.49631698098369,-116.89264299782837,0.0,152.41410670617202,0.0033678684129688067,0.0033678684129688067,0.01983471074380165,0.3791302961025097,0.14373978142277669,0.009309151754160664,0.0905764210727858
92358,los_angeles,9,170,6138,0.0,0.0,0.0,0,34.0,0.0,0.0,0.0,Los Angeles,34.24624393970994,-117.5676423644395,0.0,84.51393418858137,0.0009383115976430507,0.0009383115976430507,0.0,0.2097519738555808,0.043995890536312254,0.00018226700512644767,0.0905764210727858
92359,los_angeles,82,590,27796,202.0,35.0,0.1732673267326732,102,118.0,35.7,17.28813559322034,30.254237288135595,Los Angeles,34.08292906959226,-117.07032731750002,0.0,124.3374948803031,0.003284090591750677,0.003284090591750677,0.17288135593220338,0.30909263302865,0.09553825579258368,0.011677974645724794,0.0905764210727858
92363,los_angeles,114,1120,41959,360.0,25.0,0.0694444444444444,77,224.0,26.95,6.875000000000001,12.03125,Los Angeles,34.70869099800135,-114.57565403619792,0.0,362.13339523592674,0.006244240274791254,0.006244240274791254,0.06875,0.9022792059935254,0.8141077655683067,0.023702220469358267,0.0905764210727858
92364,los_angeles,4,75,6447,0.0,0.0,0.0,0,15.0,0.0,0.0,0.0,Los Angeles,35.356756442081455,-115.43738351613979,0.0,314.0255071965449,0.00040771872992823033,0.00040771872992823033,0.0,0.7822731285296926,0.6119512476196329,0.00017950554344931585,0.0905764210727858
92365,los_angeles,23,180,6153,48.0,0.0,0.0,0,36.0,0.0,0.0,0.0,Los Angeles,34.88848795005243,-116.54106524102748,0.0,201.06770348854417,0.000994163478455137,0.000994163478455137,0.0,0.5004976548104988,0.2504979024708092,0.0002679837254763837,0.0905764210727858
92368,los_angeles,15,317,14794,10.0,0.0,0.0,0,63.4,0.0,0.0,0.0,Los Angeles,34.65511931480318,-117.30892920733298,0.0,128.43926819861684,0.00175933424558072,0.00175933424558072,0.0,0.3193245876339673,0.10196819226760327,0.00032446614710909263,0.0905764210727858
92369,los_angeles,5,2639,265372,3.0,0.0,0.0,0,527.8,0.0,0.0,0.0,Los Angeles,34.13941127211059,-117.21966388564441,0.0,111.72609811622814,0.01472814097014717,0.01472814097014717,0.0,0.2776332545633601,0.07708022403944349,0.0012209130947232782,0.0905764210727858
92371,los_angeles,151,977,34517,505.0,86.0,0.1702970297029703,166,195.4,58.1,16.99078812691914,29.73387922210849,Los Angeles,34.438388311811984,-117.54262805049385,0.0,96.92310825166236,0.005445558379178419,0.005445558379178419,0.16990788126919137,0.24070690379674178,0.05793981353541391,0.014640470186062245,0.0905764210727858
92372,los_angeles,45,124,4317,87.0,9.0,0.1034482758620689,12,24.8,4.2,9.67741935483871,16.935483870967744,Los Angeles,34.45098741875078,-117.62858370287266,0.0,91.39639444659888,0.0006813929459074534,0.0006813929459074534,0.0967741935483871,0.22692040698632382,0.05149287110683884,0.0034034694676661737,0.0905764210727858
92373,los_angeles,1373,19864,1304876,6314.0,1855.0,0.2937915742793791,5835,3972.8,2042.25,29.37474828836085,51.40580950463149,Los Angeles,34.006476508830104,-117.15355523321603,108.53333333333333,72.35555555555555,0.11093300566896591,0.1109330056689659,0.29374748288360847,0.17942265807112814,0.032192490229308965,0.10023895840648324,0.0905764210727858
92374,los_angeles,999,20895,960971,4383.0,1099.0,0.2507415012548483,5239,4179.0,1833.65,25.07298396745633,43.87772194304858,Los Angeles,34.067386471542534,-117.17486361559695,98.13333333333334,65.42222222222223,0.11669133458069202,0.116691334580692,0.2507298396745633,0.1621273210486122,0.02628526823039977,0.09714008543880395,0.0905764210727858
