zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name
90277,los_angeles,1520,9306,472634,7062.0,2995.0,0.424100821297083,3946,2185.1,1381.1,42.40275091338921,63.2053452931216,Los Angeles
90278,los_angeles,1273,26267,2289103,5806.0,2782.0,0.4791594901825697,12586,6457.25,4405.1,47.91563558838086,68.21944326145032,Los Angeles
90280,los_angeles,1045,15445,720455,4611.0,664.0,0.1440034699631316,2224,2761.55,778.4,14.399482033020394,28.187068856258257,Los Angeles
90290,los_angeles,300,789,62014,1170.0,808.0,0.6905982905982906,544,227.15,190.4,68.94803548795944,83.82126348228043,Los Angeles
90291,los_angeles,1688,11744,1523429,7967.0,4708.0,0.5909376176729008,6939,3149.4,2428.65,59.08549046321527,77.11468851209754,Los Angeles
90292,los_angeles,1695,14912,1024279,7964.0,4589.0,0.5762179809141135,8592,3955.2,3007.2,57.61802575107296,76.03155339805825,Los Angeles
90293,los_angeles,375,1348,87965,1552.0,1022.0,0.6585051546391752,887,379.6,310.45,65.80118694362018,81.78345626975764,Los Angeles
90301,los_angeles,839,11661,613156,3694.0,699.0,0.189225771521386,2206,2190.35,772.1,18.9177600548838,35.25007418905655,Los Angeles
90302,los_angeles,357,4255,240374,1335.0,289.0,0.2164794007490636,921,822.45,322.35,21.64512338425382,39.19387196790078,Los Angeles
90303,los_angeles,324,4944,170986,1292.0,201.0,0.1555727554179566,769,895.4,269.15,15.5542071197411,30.059191422827787,Los Angeles
90304,los_angeles,297,2526,106979,1181.0,144.0,0.121930567315834,307,440.3,107.45,12.15360253365004,24.403815580286167,Los Angeles
90305,los_angeles,148,1081,136717,471.0,134.0,0.2845010615711252,307,223.55,107.45,28.39962997224792,48.06530977409975,Los Angeles
90401,los_angeles,1907,23868,2930194,9067.0,5104.0,0.562920480864674,13435,6267.2,4702.25,56.28875481816659,75.02951876436047,Los Angeles
90402,los_angeles,473,1692,131176,2037.0,1311.0,0.6435935198821797,1088,471.4,380.8,64.30260047281324,80.7806533729317,Los Angeles
90403,los_angeles,1606,9886,765201,7602.0,3997.0,0.5257826887661142,5197,2522.3,1818.95,52.56928990491604,72.11473654997422,Los Angeles
90404,los_angeles,1615,28383,4537490,7602.0,3717.0,0.4889502762430939,13877,7032.85,4856.95,48.8919423598633,69.06090702915603,Los Angeles
90405,los_angeles,1853,16232,4078190,8814.0,4964.0,0.563194917177218,9141,4263.0,3199.35,56.31468703794973,75.04926108374384,Los Angeles
90501,los_angeles,1820,26251,1965498,8490.0,2402.0,0.2829210836277974,7426,5422.85,2599.1,28.28844615443221,47.92867219266621,Los Angeles
90502,los_angeles,705,13836,1026950,2984.0,731.0,0.2449731903485254,3389,2753.2,1186.15,24.49407343162764,43.0825947987796,Los Angeles
90503,los_angeles,2084,28563,1656553,9825.0,3487.0,0.3549109414758269,10137,6311.85,3547.95,35.4899695410146,56.21093657168659,Los Angeles
90504,los_angeles,662,8289,540540,2817.0,973.0,0.3454029108981186,2863,1815.95,1002.05,34.53975147786223,55.18048404416421,Los Angeles
86445,other,7,92,2588,15.0,0.0,0.0,0,13.8,0.0,0.0,0.0,Other
86502,other,4,34,611,0.0,0.0,0.0,0,5.1,0.0,0.0,0.0,Other
86503,other,43,1090,56994,72.0,8.0,0.1111111111111111,121,187.7,42.35,11.10091743119266,22.56259989344699,Other
86504,other,17,655,42845,8.0,0.0,0.0,0,98.25,0.0,0.0,0.0,Other
86505,other,17,399,18723,37.0,0.0,0.0,0,59.85,0.0,0.0,0.0,Other
86506,other,5,16,623,0.0,0.0,0.0,0,2.4,0.0,0.0,0.0,Other
86507,other,4,26,538,0.0,0.0,0.0,0,3.9,0.0,0.0,0.0,Other
86508,other,8,66,1662,7.0,0.0,0.0,0,9.9,0.0,0.0,0.0,Other
86510,other,11,140,5064,5.0,0.0,0.0,0,21.0,0.0,0.0,0.0,Other
86511,other,22,332,16230,13.0,0.0,0.0,0,49.8,0.0,0.0,0.0,Other
86512,other,13,134,4806,5.0,0.0,0.0,0,20.1,0.0,0.0,0.0,Other
86514,other,6,56,1276,16.0,0.0,0.0,0,8.4,0.0,0.0,0.0,Other
86515,other,31,662,19395,73.0,8.0,0.1095890410958904,72,113.7,25.2,10.876132930513595,22.16358839050132,Other
86538,other,5,147,5999,0.0,0.0,0.0,0,22.05,0.0,0.0,0.0,Other
86556,other,5,30,690,0.0,0.0,0.0,0,4.5,0.0,0.0,0.0,Other
87001,other,27,346,16152,47.0,8.0,0.1702127659574468,58,63.5,20.3,16.76300578034682,31.968503937007878,Other
87002,other,272,3509,116677,987.0,154.0,0.1560283687943262,547,635.75,191.45,15.588486748361358,30.11403853716083,Other
87004,other,208,2741,107558,708.0,198.0,0.2796610169491525,766,564.35,268.1,27.94600510762496,47.50598033135466,Other
87006,other,10,45,812,9.0,0.0,0.0,0,6.75,0.0,0.0,0.0,Other
87007,other,4,103,2893,0.0,0.0,0.0,0,15.45,0.0,0.0,0.0,Other
87008,other,85,742,31062,237.0,68.0,0.2869198312236287,212,153.7,74.2,28.57142857142857,48.27586206896552,Other
87010,other,33,77,4345,67.0,6.0,0.0895522388059701,6,12.75,2.1,7.792207792207792,16.470588235294116,Other
90720,los_angeles,1234,14626,920935,5600.0,1973.0,0.3523214285714285,5153,3224.5,1803.55,35.2317790236565,55.93270274461156,Los Angeles
90723,los_angeles,1093,17119,828808,4835.0,505.0,0.1044467425025853,1788,2925.45,625.8,10.444535311642037,21.391580782443725,Los Angeles
90731,los_angeles,967,8856,507431,4269.0,1254.0,0.2937456078706957,2601,1848.6,910.35,29.369918699187,49.24537487828628,Los Angeles
90732,los_angeles,373,4199,203798,1497.0,421.0,0.2812291249164996,1180,865.85,413.0,28.1019290307216,47.69879309349194,Los Angeles
90740,los_angeles,737,8148,510912,3240.0,1361.0,0.4200617283950617,3422,1906.6,1197.7,41.99803632793324,62.81863002202874,Los Angeles
90742,los_angeles,39,273,13668,85.0,30.0,0.3529411764705882,96,60.150000000000006,33.6,35.16483516483517,55.86034912718204,Los Angeles
90743,los_angeles,10,120,3997,0.0,0.0,0.0,0,18.0,0.0,0.0,0.0,Los Angeles
90744,los_angeles,719,9194,679304,3112.0,421.0,0.1352827763496144,1243,1627.7,435.05,13.519686752229717,26.72789826135037,Los Angeles
90745,los_angeles,817,13425,879152,3588.0,535.0,0.149108138238573,2001,2413.95,700.35,14.905027932960891,29.0126141800783,Los Angeles
90746,los_angeles,796,17079,855800,3367.0,475.0,0.141075141075141,2409,3043.65,843.15,14.105041278763396,27.70193681927948,Los Angeles
90747,los_angeles,9,443,24836,6.0,0.0,0.0,0,66.45,0.0,0.0,0.0,Los Angeles
90755,los_angeles,758,11033,767974,3247.0,853.0,0.2627040344933785,2898,2234.55,1014.3,26.26665458170942,45.39168960193327,Los Angeles
90802,los_angeles,1392,25625,2077786,6379.0,2956.0,0.4633955165386424,11874,6218.549999999999,4155.9,46.33756097560976,66.83069204235714,Los Angeles
90803,los_angeles,1114,8049,401666,5088.0,2315.0,0.4549921383647798,3662,1939.75,1281.7,45.4963349484408,66.07552519654595,Los Angeles
90804,los_angeles,703,8479,404347,3067.0,938.0,0.3058363221388979,2593,1790.4499999999998,907.55,30.581436490152143,50.68837443100897,Los Angeles
90805,los_angeles,855,11678,599239,3712.0,572.0,0.1540948275862069,1799,2111.5,629.65,15.4050351087515,29.82003315178783,Los Angeles
90806,los_angeles,902,18333,1327475,3988.0,902.0,0.2261785356068204,4146,3579.15,1451.1,22.6149566355752,40.543145718955614,Los Angeles
90807,los_angeles,1081,12439,670705,4864.0,1576.0,0.3240131578947368,4030,2671.85,1410.5,32.398102741377926,52.79113722701499,Los Angeles
90808,los_angeles,789,10905,627550,3496.0,1127.0,0.3223684210526316,3515,2338.75,1230.25,32.2329206785878,52.60288615713522,Los Angeles
90810,los_angeles,495,14655,1009116,1927.0,235.0,0.1219512195121951,1787,2555.65,625.45,12.193790515182531,24.473225989474304,Los Angeles
90813,los_angeles,797,12010,700174,3413.0,450.0,0.1318488133606797,1583,2118.1,554.05,13.18068276436303,26.15787734290166,Los Angeles
90814,los_angeles,363,1900,74723,1408.0,599.0,0.4254261363636363,808,446.6,282.8,42.526315789473685,63.322884012539184,Los Angeles
90815,los_angeles,915,10624,485474,4154.0,1241.0,0.2987481945113144,3173,2228.2,1110.55,29.866340361445783,49.84067857463423,Los Angeles
90822,los_angeles,16,3107,394984,10.0,0.0,0.0,0,466.05,0.0,0.0,0.0,Los Angeles
90831,los_angeles,89,1329,100184,333.0,224.0,0.6726726726726727,893,377.9500000000001,312.55,67.19337848006019,82.69612382590289,Los Angeles
90840,los_angeles,10,166,6437,6.0,0.0,0.0,0,24.9,0.0,0.0,0.0,Los Angeles
91001,los_angeles,682,4198,228376,2952.0,1327.0,0.4495257452574526,1887,1007.1,660.45,44.949976179132925,65.57938635686625,Los Angeles
91006,los_angeles,1617,12426,643475,7513.0,2753.0,0.3664315187009184,4553,2774.5,1593.55,36.64091421213585,57.43557397729321,Los Angeles
91007,los_angeles,1304,11975,550223,6081.0,1882.0,0.3094885709587239,3706,2537.45,1297.1,30.94780793319416,51.11824863544109,Los Angeles
91008,los_angeles,16,60,2761,45.0,25.0,0.5555555555555556,33,15.6,11.55,55.00000000000001,74.03846153846153,Los Angeles
91010,los_angeles,492,15259,1386916,1974.0,376.0,0.1904761904761904,2906,2870.05,1017.1,19.044498328855106,35.43840699639379,Los Angeles
91011,los_angeles,842,5164,280648,3762.0,1820.0,0.4837852206273259,2498,1274.1999999999998,874.3,48.373353989155696,68.61560194631926,Los Angeles
91016,los_angeles,1252,15611,1028593,5688.0,1918.0,0.3372011251758087,5264,3394.45,1842.4,33.71981295240536,54.27683424413381,Los Angeles
91020,los_angeles,359,2398,108059,1399.0,428.0,0.3059328091493924,733,506.3,256.55,30.56713928273561,50.67153861347028,Los Angeles
91024,los_angeles,334,2100,92720,1380.0,568.0,0.4115942028985507,864,487.8,302.4,41.14285714285714,61.99261992619927,Los Angeles
91030,los_angeles,975,6649,350997,4407.0,2116.0,0.4801452235080554,3192,1635.75,1117.2,48.00721913069634,68.29894543787253,Los Angeles
91040,los_angeles,380,2393,96036,1523.0,494.0,0.3243598161523309,776,514.1500000000001,271.6,32.42791475135813,52.82505105513955,Los Angeles
91042,los_angeles,456,2455,103304,1867.0,460.0,0.2463845741831815,604,489.05,211.4,24.60285132382892,43.22666394029241,Los Angeles
91046,los_angeles,9,83,2331,3.0,0.0,0.0,0,12.45,0.0,0.0,0.0,Los Angeles
91101,los_angeles,2118,25394,2688016,10160.0,5773.0,0.5682086614173228,14429,6694.9,5050.15,56.82050878160195,75.43279212534915,Los Angeles
91103,los_angeles,670,10898,813340,2912.0,1358.0,0.4663461538461538,5082,2651.1,1778.7,46.63240961644338,67.09290483195655,Los Angeles
91104,los_angeles,768,4394,191215,3385.0,1446.0,0.4271787296898079,1877,1034.5,656.95,42.71734182976786,63.50410826486226,Los Angeles
91105,los_angeles,1321,20835,1569391,6139.0,2587.0,0.4214041374816745,8779,4881.05,3072.65,42.1358291336693,62.95059464664365,Los Angeles
91106,los_angeles,921,6303,386744,4106.0,1768.0,0.4305893813930833,2714,1488.25,949.9,43.05886085990798,63.82664202922896,Los Angeles
91107,los_angeles,1609,17536,966028,7536.0,2784.0,0.3694267515923566,6478,3926.0,2267.3,36.941149635036496,57.75089149261336,Los Angeles
91108,los_angeles,647,2632,161724,2834.0,1499.0,0.5289343683839096,1392,673.2,487.2,52.88753799392097,72.37076648841354,Los Angeles
91125,los_angeles,5,4474,323430,0.0,0.0,0.0,0,671.1,0.0,0.0,0.0,Los Angeles
91201,los_angeles,761,10950,866734,3236.0,1235.0,0.3816440049443758,4179,2478.3,1462.65,38.16438356164383,59.018278658758014,Los Angeles
91202,los_angeles,757,4463,216835,3379.0,1443.0,0.4270494229061852,1905,1050.45,666.75,42.68429307640601,63.47279737255461,Los Angeles
91203,los_angeles,1402,24767,2068185,6500.0,3847.0,0.5918461538461538,14658,6646.65,5130.3,59.183591068760855,77.18625172079169,Los Angeles
91204,los_angeles,994,10252,625235,4437.0,1304.0,0.2938922695514988,3012,2140.2,1054.2,29.379633242294183,49.257078777684335,Los Angeles
91205,los_angeles,880,5974,309414,3924.0,1226.0,0.3124362895005096,1866,1269.3000000000002,653.1,31.235353197187816,51.45355707870479,Los Angeles
91206,los_angeles,785,8612,531519,3489.0,1377.0,0.3946689595872742,3398,1971.4,1189.3,39.4565722248026,60.32768590849143,Los Angeles
91207,los_angeles,256,1272,50430,1005.0,572.0,0.5691542288557214,723,335.4,253.05,56.83962264150944,75.44722719141325,Los Angeles
91208,los_angeles,605,3270,206388,2603.0,1296.0,0.4978870533999232,1628,816.0999999999999,569.8,49.78593272171254,69.81987501531675,Los Angeles
91210,los_angeles,275,5894,216915,1203.0,241.0,0.200332502078138,1180,1120.1,413.0,20.02035968781812,36.87170788322472,Los Angeles
91214,los_angeles,914,3677,183544,4112.0,1595.0,0.3878891050583657,1426,836.75,499.1,38.78161544737558,59.64744547355841,Los Angeles
91301,los_angeles,1536,14992,1511815,7167.0,3646.0,0.5087205246267615,7626,3774.0,2669.1,50.86712913553896,70.72337042925277,Los Angeles
91302,los_angeles,2199,24045,2340667,10483.0,6522.0,0.6221501478584375,14959,6598.549999999999,5235.65,62.21251819505095,79.34546226064818,Los Angeles
91303,los_angeles,1109,13034,552066,5025.0,1265.0,0.2517412935323383,3281,2611.3,1148.35,25.172625441153905,43.976180446520885,Los Angeles
87013,other,45,492,16083,82.0,3.0,0.0365853658536585,18,77.39999999999999,6.3,3.658536585365853,8.13953488372093,Other
87014,other,4,18,1033,0.0,0.0,0.0,0,2.7,0.0,0.0,0.0,Other
87015,other,182,1572,55615,586.0,136.0,0.2320819112627986,364,308.6,127.4,23.15521628498728,41.28321451717433,Other
87016,other,29,385,14153,25.0,0.0,0.0,0,57.75,0.0,0.0,0.0,Other
87017,other,4,14,508,0.0,0.0,0.0,0,2.1,0.0,0.0,0.0,Other
87020,other,201,2999,114995,687.0,126.0,0.1834061135371179,550,559.85,192.5,18.33944648216072,34.38421005626507,Other
87021,other,41,756,29092,102.0,0.0,0.0,0,113.4,0.0,0.0,0.0,Other
87022,other,4,6,223,0.0,0.0,0.0,0,0.9,0.0,0.0,0.0,Other
87023,other,6,15,733,6.0,0.0,0.0,0,2.25,0.0,0.0,0.0,Other
87024,other,9,39,880,3.0,0.0,0.0,0,5.85,0.0,0.0,0.0,Other
87025,other,17,76,2289,19.0,0.0,0.0,0,11.4,0.0,0.0,0.0,Other
87026,other,13,99,6085,13.0,6.0,0.4615384615384615,45,23.85,15.75,45.45454545454545,66.0377358490566,Other
87029,other,5,18,774,0.0,0.0,0.0,0,2.7,0.0,0.0,0.0,Other
87031,other,515,6136,245650,2185.0,480.0,0.2196796338672768,1347,1189.8,471.45,21.952411994784875,39.624306606152295,Other
87032,other,4,47,1548,0.0,0.0,0.0,0,7.05,0.0,0.0,0.0,Other
87034,other,4,476,13823,0.0,0.0,0.0,0,71.4,0.0,0.0,0.0,Other
87035,other,121,1083,29856,347.0,41.0,0.1181556195965417,127,187.85,44.45,11.72668513388735,23.662496672877296,Other
87036,other,35,232,10127,47.0,6.0,0.1276595744680851,29,40.6,10.15,12.5,25.0,Other
87041,other,9,23,656,3.0,0.0,0.0,0,3.45,0.0,0.0,0.0,Other
87042,other,54,283,9952,123.0,10.0,0.08130081300813,23,47.05,8.05,8.12720848056537,17.109458023379386,Other
87043,other,96,413,22935,252.0,96.0,0.3809523809523809,157,93.35,54.95,38.01452784503632,58.86448848419926,Other
87044,other,4,7,172,0.0,0.0,0.0,0,1.05,0.0,0.0,0.0,Other
87045,other,5,215,13398,0.0,0.0,0.0,0,32.25,0.0,0.0,0.0,Other
91377,los_angeles,276,629,40794,1062.0,726.0,0.6836158192090396,429,180.15,150.15,68.20349761526232,83.34721065778517,Los Angeles
91381,los_angeles,526,4330,180402,2196.0,1098.0,0.5,2165,1082.5,757.75,50.0,70.0,Los Angeles
91384,los_angeles,318,2174,81619,1253.0,471.0,0.3758978451715882,817,489.5,285.95,37.5804967801288,58.4167517875383,Los Angeles
91387,los_angeles,502,2880,109496,2124.0,817.0,0.3846516007532957,1107,653.4,387.45,38.4375,59.29752066115702,Los Angeles
91390,los_angeles,279,1340,78744,1023.0,492.0,0.4809384164222874,644,329.8,225.4,48.059701492537314,68.34445118253487,Los Angeles
91401,los_angeles,1167,7860,459478,5407.0,2142.0,0.3961531348252265,3113,1801.6,1089.55,39.605597964376585,60.476798401420965,Los Angeles
91402,los_angeles,810,13026,769404,3567.0,673.0,0.1886739557050742,2457,2445.3,859.95,18.862275449101794,35.16746411483253,Los Angeles
91403,los_angeles,2355,15141,1249773,11351.0,7186.0,0.6330719760373535,9585,4188.15,3354.75,63.30493362393501,80.10099924787795,Los Angeles
91405,los_angeles,1113,13557,683763,5044.0,1079.0,0.2139175257731958,2900,2613.55,1015.0,21.391163236704287,38.83606588739454,Los Angeles
91406,los_angeles,1761,25859,1521027,8191.0,2558.0,0.3122939811988768,8075,5493.85,2826.25,31.227038941954444,51.44388725574961,Los Angeles
91411,los_angeles,896,8177,459104,3927.0,1364.0,0.3473389355742297,2840,1794.55,994.0,34.731564143328846,55.38993062327603,Los Angeles
91423,los_angeles,2019,12233,697641,9593.0,5575.0,0.5811529240070885,7109,3256.75,2488.15,58.11330008992071,76.39978506179473,Los Angeles
91436,los_angeles,3535,16728,2378874,17167.0,12593.0,0.7335585716782198,12270,4963.2,4294.5,73.35007173601149,86.52683752417796,Los Angeles
91501,los_angeles,363,1186,59250,1477.0,644.0,0.4360189573459715,517,281.29999999999995,180.95,43.59190556492412,64.32634198364737,Los Angeles
91502,los_angeles,1255,17121,802025,5707.0,2354.0,0.412475906781146,7062,3980.55,2471.7,41.2475906781146,62.094434186230544,Los Angeles
91504,los_angeles,838,14071,1093007,3665.0,1570.0,0.4283765347885402,6027,3316.05,2109.45,42.832776632790846,63.61333514271498,Los Angeles
91505,los_angeles,2106,39256,4427425,10005.0,5520.0,0.5517241379310345,21658,10220.0,7580.3,55.17118402282454,74.17123287671234,Los Angeles
91506,los_angeles,974,8769,610298,4294.0,2163.0,0.5037261294829996,4417,2198.75,1545.95,50.370623788345306,70.31040363843093,Los Angeles
91601,los_angeles,1219,9389,680822,5549.0,2770.0,0.4991890430708235,4686,2345.55,1640.1,49.90946852699968,69.92389844599347,Los Angeles
91602,los_angeles,961,3852,297667,4427.0,2794.0,0.6311271741585724,2431,1064.0,850.85,63.110072689511945,79.9671052631579,Los Angeles
91604,los_angeles,1937,11367,766745,9278.0,5369.0,0.5786807501616728,6577,3020.45,2301.95,57.86047329990323,76.21215381813968,Los Angeles
91605,los_angeles,1356,13884,721017,6203.0,1134.0,0.1828147670482025,2538,2590.2,888.3,18.28003457216941,34.29464906184851,Los Angeles
91606,los_angeles,817,6760,275003,3663.0,990.0,0.2702702702702703,1827,1379.4,639.45,27.026627218934912,46.35711178773379,Los Angeles
91607,los_angeles,1032,5461,331393,4721.0,2287.0,0.4844312645625926,2645,1348.15,925.75,48.43435268265885,68.66817490635314,Los Angeles
91608,los_angeles,241,39515,2355864,1036.0,767.0,0.7403474903474904,29254,11778.05,10238.9,74.0326458306972,86.93204732532126,Los Angeles
91701,los_angeles,584,3212,114144,2536.0,701.0,0.2764195583596214,887,659.2,310.45,27.61519302615193,47.094963592233,Los Angeles
91702,los_angeles,944,17030,991175,4058.0,654.0,0.1611631345490389,2744,3103.3,960.4,16.11274221961245,30.947700834595427,Los Angeles
91706,los_angeles,1559,30446,1841619,7072.0,805.0,0.1138291855203619,3465,5259.9,1212.75,11.380805360310058,23.056521987110024,Los Angeles
91708,los_angeles,209,7605,172110,766.0,90.0,0.1174934725848564,893,1319.35,312.55,11.742274819197895,23.689695683480505,Los Angeles
91709,los_angeles,1709,15320,837275,8034.0,2480.0,0.3086880756783669,4729,3243.8,1655.15,30.86814621409922,51.025032369443245,Los Angeles
91710,los_angeles,2816,37816,2019581,13346.0,2279.0,0.1707627753634047,6457,6963.8,2259.95,17.074783160566955,32.45282747924983,Los Angeles
91711,los_angeles,1052,17988,772232,4776.0,1579.0,0.3306113902847571,5947,3887.6,2081.45,33.060929508561266,53.54074493260623,Los Angeles
91722,los_angeles,570,5567,242870,2370.0,410.0,0.1729957805907173,963,1027.65,337.05,17.298365367343273,32.798131659611734,Los Angeles
91723,los_angeles,721,6643,343164,3134.0,932.0,0.2973835354179961,1975,1391.45,691.25,29.73054342917357,49.67839304322828,Los Angeles
91724,los_angeles,519,5576,270148,2169.0,757.0,0.3490087597971415,1946,1225.6,681.1,34.89956958393113,55.57278067885119,Los Angeles
91730,los_angeles,3119,46283,2765198,14927.0,4062.0,0.2721243384471092,12594,9461.25,4407.9,27.210854957543805,46.58898137138327,Los Angeles
91731,los_angeles,1083,14410,763288,4807.0,1009.0,0.2099022259205325,3024,2766.3,1058.4,20.985426786953504,38.26049235440841,Los Angeles
91732,los_angeles,702,4676,168918,3059.0,289.0,0.0944753187316116,441,789.6,154.35,9.431137724550895,19.54787234042553,Los Angeles
91733,los_angeles,1779,16666,867730,8300.0,616.0,0.0742168674698795,1236,2747.1,432.6,7.416296651866075,15.74751556186524,Los Angeles
91737,los_angeles,365,2388,93425,1477.0,369.0,0.2498307379823967,596,477.4,208.6,24.958123953098827,43.6950146627566,Los Angeles
91739,los_angeles,879,10914,409807,3989.0,863.0,0.2163449486086738,2361,2109.3,826.35,21.632765255634965,39.17650405347746,Los Angeles
91740,los_angeles,756,10913,511217,3337.0,764.0,0.22894815702727,2498,2136.55,874.3,22.89013103637863,40.92111113711356,Los Angeles
91741,los_angeles,650,4585,240400,2751.0,924.0,0.3358778625954198,1540,995.75,539.0,33.587786259541986,54.13005272407732,Los Angeles
91744,los_angeles,997,8165,383359,4457.0,651.0,0.1460623737940318,1192,1463.15,417.2,14.598897734231477,28.513822916310698,Los Angeles
91745,los_angeles,1528,14289,801202,7051.0,1338.0,0.1897603176854347,2711,2685.55,948.85,18.97263629365246,35.33168252313306,Los Angeles
91746,los_angeles,1008,19269,1266444,4456.0,595.0,0.1335278276481149,2572,3404.75,900.2,13.34786444548238,26.43953300536016,Los Angeles
91748,los_angeles,2694,26990,1515894,12871.0,3270.0,0.2540595136353041,6857,5419.9,2399.95,25.40570581696925,44.280337275595485,Los Angeles
91750,los_angeles,772,9499,451162,3323.0,854.0,0.2569966897381884,2441,1913.05,854.35,25.697441835982737,44.65905229868534,Los Angeles
91752,los_angeles,818,28496,1394814,3536.0,370.0,0.1046380090497737,2981,4870.6,1043.35,10.46111734980348,21.421385455590684,Los Angeles
91754,los_angeles,1380,13609,710181,6327.0,1560.0,0.2465623518255097,3355,2712.35,1174.25,24.65280329193916,43.29271664792523,Los Angeles
91755,los_angeles,526,7002,709281,2297.0,417.0,0.1815411406181976,1271,1304.5,444.85,18.15195658383319,34.101188194710616,Los Angeles
91759,los_angeles,9,68,1633,0.0,0.0,0.0,0,10.2,0.0,0.0,0.0,Los Angeles
91761,los_angeles,2773,73422,4285925,13160.0,1813.0,0.1377659574468085,10115,13036.3,3540.25,13.77652474735093,27.15686199305017,Los Angeles
91762,los_angeles,1029,9635,440342,4552.0,841.0,0.1847539543057996,1780,1801.25,623.0,18.47431240269849,34.58709229701596,Los Angeles
91763,los_angeles,980,11768,550747,4352.0,468.0,0.1075367647058823,1265,2018.2,442.75,10.749490142760028,21.937865424635813,Los Angeles
91764,los_angeles,1249,27330,1346022,5808.0,1799.0,0.3097451790633609,8465,5792.5,2962.75,30.9732894255397,51.14803625377643,Los Angeles
91765,los_angeles,1709,13268,879596,8060.0,2911.0,0.361166253101737,4791,2948.4,1676.85,36.10943623756406,56.87321937321938,Los Angeles
91766,los_angeles,1021,15291,927156,4523.0,740.0,0.1636082246296705,2501,2793.85,875.35,16.356026420770387,31.331316999838933,Los Angeles
91767,los_angeles,878,12444,723211,3868.0,567.0,0.1465873836608066,1824,2231.4,638.4,14.657666345226616,28.60984135520301,Los Angeles
91768,los_angeles,630,12213,775738,2611.0,428.0,0.1639218690157028,2001,2232.15,700.35,16.38418079096045,31.375579598145286,Los Angeles
91770,los_angeles,1392,14041,1019993,6411.0,1270.0,0.1980970207455935,2781,2662.35,973.35,19.806281603874368,36.55980618626401,Los Angeles
91773,los_angeles,1238,23019,1301268,5601.0,1661.0,0.2965541867523656,6826,4818.049999999999,2389.1,29.65376428168035,49.58645095007317,Los Angeles
91775,los_angeles,364,1652,73924,1524.0,588.0,0.3858267716535433,637,375.2,222.95,38.559322033898304,59.42164179104478,Los Angeles
91776,los_angeles,1600,9475,432111,7466.0,1807.0,0.2420305384409322,2293,1879.85,802.55,24.200527704485488,42.69223608266617,Los Angeles
91780,los_angeles,976,4977,202461,4362.0,1193.0,0.2734983952315452,1361,1018.75,476.35,27.34579063692988,46.75828220858896,Los Angeles
91784,los_angeles,438,3285,118684,1809.0,659.0,0.3642896627971255,1196,731.95,418.6,36.407914764079145,57.189698749914605,Los Angeles
91786,los_angeles,2017,22755,1159466,9483.0,2192.0,0.2311504798059685,5259,4465.05,1840.65,23.11140408701384,41.22350253636577,Los Angeles
91789,los_angeles,2283,19093,1237529,10855.0,2997.0,0.2760939659143252,5271,3918.15,1844.85,27.606976378777563,47.08472110562382,Los Angeles
91790,los_angeles,1032,12836,604092,4716.0,969.0,0.205470737913486,2637,2452.8,922.95,20.543783110003115,37.62842465753424,Los Angeles
91791,los_angeles,746,7613,345912,3311.0,1089.0,0.3289036544850498,2503,1642.55,876.05,32.87797189018784,53.3347538887705,Los Angeles
91792,los_angeles,377,3480,102915,1550.0,284.0,0.1832258064516129,637,649.4,222.95,18.304597701149422,34.331690791499845,Los Angeles
91801,los_angeles,1433,11953,577605,6720.0,2164.0,0.3220238095238095,3849,2562.75,1347.15,32.20112105747511,52.56657887035412,Los Angeles
91803,los_angeles,828,6868,360276,3594.0,949.0,0.2640511964385086,1813,1392.8,634.55,26.39778683750728,45.55930499712809,Los Angeles
91901,other,430,5296,265816,1786.0,447.0,0.2502799552071668,1325,1059.4,463.75,25.018882175226587,43.774778176326215,Other
91902,other,391,2627,128004,1598.0,628.0,0.392991239048811,1032,600.45,361.2,39.28435477731252,60.15488383712216,Other
91905,other,18,49,1537,15.0,0.0,0.0,0,7.35,0.0,0.0,0.0,Other
91906,other,44,339,16247,67.0,12.0,0.1791044776119403,60,62.85,21.0,17.699115044247787,33.41288782816229,Other
91910,other,1610,20453,989783,7464.0,1943.0,0.2603161843515541,5324,4132.75,1863.4,26.030411186622988,45.088621378017066,Other
91911,other,1476,19630,1015521,6805.0,1264.0,0.1857457751653196,3646,3673.7,1276.1,18.57361181864493,34.73609712279174,Other
91913,other,405,2677,129356,1675.0,594.0,0.3546268656716418,949,591.3499999999999,332.15,35.45013074336944,56.16808996364252,Other
91914,other,540,6094,318742,2224.0,1009.0,0.4536870503597122,2764,1466.9,967.4,45.35608795536593,65.94859908650896,Other
91915,other,489,5427,183373,2021.0,719.0,0.3557644730331519,1930,1200.05,675.5,35.56292611018979,56.28932127828007,Other
91916,other,31,180,8242,55.0,14.0,0.2545454545454545,45,36.0,15.75,25.0,43.75,Other
91917,other,7,40,1001,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,Other
91931,other,12,51,3259,9.0,6.0,0.6666666666666666,34,14.45,11.9,66.66666666666666,82.3529411764706,Other
91932,other,300,2120,73616,1168.0,304.0,0.2602739726027397,551,428.2,192.85,25.990566037735853,45.03736571695469,Other
91934,other,4,23,460,0.0,0.0,0.0,0,3.45,0.0,0.0,0.0,Other
