airport_code,city_name,city_key,date,hour,day_of_week,month,year,type,airline_normalized,seatguru_aircraft_model,first_class_seats,business_class_seats,premium_total,distance_km,orig_icao,dest_icao
KSFO,San Francisco,san_francisco,2025-09-22,14.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,1614.76,KDEN,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,12.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,2743.8,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,12.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737-800 (738) Layout 1,16,0,16,2489.66,KSAT,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,12.0,Monday,9.0,2025.0,ARRIVAL,United,Airbus A319 (319) Layout 1,8,0,8,2540.34,KAUS,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,7.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,8568.31,RJTT,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,10.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3929.72,KIAD,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,10.0,Monday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4501.04,KJFK,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,10.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,3731.83,CYYZ,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,11.0,Monday,9.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3150.03,KORD,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,12.0,Monday,9.0,2025.0,ARRIVAL,United,Airbus A320 (320),12,0,12,2378.69,KOMA,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,12.0,Monday,9.0,2025.0,ARRIVAL,United,Embraer ERJ-175 (E75) [SkyWest],12,0,12,2570.35,MMMY,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,3.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,11585.2,VHHH,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,10.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3549.88,KCLE,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,12.0,Monday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2431.79,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,7.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,7046.56,NTAA,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,12.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,2421.11,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,4.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,10351.4,ZSPD,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,12.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,1582.18,KDEN,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,12.0,Monday,9.0,2025.0,ARRIVAL,United,Embraer ERJ-175 (E75) [SkyWest],12,0,12,1515.28,KABQ,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,10.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2725.23,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,2.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,10619.9,NZAA,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,8.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,3948.45,PHNL,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,2.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,10674.5,RCTP,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,7.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,3210.04,KMSY,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,4.0,Monday,9.0,2025.0,ARRIVAL,United,Airbus A319 (319) Layout 1,8,0,8,2539.4,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,2.0,Monday,9.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4430.43,KJFK,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,4.0,Monday,9.0,2025.0,ARRIVAL,Delta,Airbus A321 (321) Layout 1,20,0,20,2639.86,KMSP,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,2.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4117.78,KIAD,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,4.0,Monday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2543.16,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,2.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3967.8,KRDU,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,3.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2716.74,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,2.0,Monday,9.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,3516.57,KATL,KSFO
KSFO,San Francisco,san_francisco,2025-09-22,2.0,Monday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,2726.06,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,13.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,14632.2,WSSS,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,14.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,11696.1,VHHH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,15.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,10219.3,LEBL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,15.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,9436.41,EDDF,KSFO
KSFO,San Francisco,san_francisco,,,,,,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,9758.39,RKSI,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,15.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,8936.25,EGLL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,14.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,10418.5,LIRF,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,14.0,Sunday,9.0,2025.0,ARRIVAL,Lufthansa,Airbus A350-900 (359) Layout 1,0,48,48,9714.56,EDDM,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,15.0,Sunday,9.0,2025.0,ARRIVAL,Air France,Airbus A350-900 (359),0,34,34,9268.02,LFPG,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,19.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4143.25,KIAD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,20.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,3432.26,KDTW,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,19.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,4392.38,KEWR,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,13.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,9747.98,EDDM,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,19.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,3449.56,KDTW,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,18.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4553.64,KBOS,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,18.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,4433.33,KEWR,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,13.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,9021.95,EHAM,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,18.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4025.86,MMUN,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,9784.14,LSZH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,19.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,2634.89,KMSP,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,19.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2694.76,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,19.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2437.59,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,19.0,Sunday,9.0,2025.0,ARRIVAL,United,Airbus A320 (320),12,0,12,2055.12,MMSD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,18.0,Sunday,9.0,2025.0,ARRIVAL,United,Airbus A319 (319) Layout 1,8,0,8,2458.48,KAUS,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,8891.16,EGLL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,16.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3936.87,KIAD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,16.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 737-800 (73H),16,0,16,3673.43,KATL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,16.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3738.26,KCLT,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,17.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2698.6,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,16.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,3623.56,KATL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,5.0,Sunday,9.0,2025.0,ARRIVAL,Emirates,Airbus A380-800 (388) Three Class Layout 1,14,76,90,13298.2,OMDB,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,14.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4598.6,KBOS,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,9.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,10785.5,ZBAA,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,10.0,Sunday,9.0,2025.0,ARRIVAL,British Airways,Airbus A380-800 (388),14,97,111,8859.38,EGLL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,9.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,8883.46,EGLL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,5.0,Sunday,9.0,2025.0,ARRIVAL,Qatar Airways,Airbus A350-1000 (351) Qsuite Layout,0,46,46,13610.6,OTHH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,16.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2430.16,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,14.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Boeing 737 MAX 8 (7M8),16,0,16,4311.4,KMIA,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,9.0,Sunday,9.0,2025.0,ARRIVAL,Lufthansa,Boeing 747-8 (748),8,80,88,9456.59,EDDF,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,8.0,Sunday,9.0,2025.0,ARRIVAL,Air France,Boeing 777-300ER (77W) Caribbean,0,14,14,9229.6,LFPG,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,15.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3015.59,KORD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,13.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4336.04,KJFK,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,13.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3804.4,KCLT,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4766.05,KBOS,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,14.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3229.88,KORD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4271.69,KMCO,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,14.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,2746.37,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,13.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3266.4,KORD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,4475.69,KEWR,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,8.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,9999.19,RKSI,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,13.0,Sunday,9.0,2025.0,ARRIVAL,United,Airbus A320 (320),12,0,12,3195.95,MMMX,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,3964.85,KIAD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,4148.88,KPHL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4268.41,KJFK,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,7.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,9310.98,LFPG,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,15.0,Sunday,9.0,2025.0,ARRIVAL,United,Embraer ERJ-175 (E75) [SkyWest],12,0,12,1591.88,KGPI,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,14.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,2669.08,KMSP,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,7.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,9347.84,RJBB,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,6.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,10894.6,RCTP,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,3398.95,KDTW,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,13.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2433.34,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,14.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,1606.39,KDEN,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,8.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,8445.54,RJAA,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4280.04,KJFK,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,4131.08,KPHL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4188.31,KMCO,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3999.52,KTPA,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,10.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4643.94,KBOS,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,United,Airbus A320 (320),12,0,12,3489.39,KCMH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,2754.04,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,United,Airbus A319 (319) Layout 1,8,0,8,3618.06,KATL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Airbus A320 (320),12,0,12,2509.02,KAUS,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,United,Airbus A319 (319) Layout 1,8,0,8,3233.81,KBNA,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737-800 (738) Layout 1,16,0,16,2528.24,KSAT,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Airbus A319 (319) Layout 1,8,0,8,2369.03,KOMA,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,10.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4277.44,KJFK,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2999.8,KORD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,10.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3943.8,KIAD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,14427.3,WSSS,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,10.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,3772.71,CYYZ,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,3.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,11667.8,VHHH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,10.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3559.73,KCLE,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,United,Embraer ERJ-175 (E75) [SkyWest],12,0,12,2586.47,MMMY,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,7.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,7065.0,NTAA,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,12976.6,YMML,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,10.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737-800 (738) Layout 1,16,0,16,3169.22,KIND,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,11.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,2440.06,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,10.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,2787.43,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Embraer ERJ-175 (E75) [SkyWest],12,0,12,1517.93,KABQ,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,4.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,10438.6,ZSPD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,12.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,1603.24,KDEN,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,0.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,12146.9,YSSY,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,0.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,11726.1,YBBN,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,8.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,3942.96,PHNL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,10919.2,RCTP,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-300ER (77W),0,32,32,11553.1,RPLL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,2.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 787-9 (789) Layout 1,0,64,64,9824.06,RKSI,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,7.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,2626.72,RJTT,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,2.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3914.99,KIAD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,3.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3102.53,KORD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,3.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,2756.86,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,0.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4286.97,KJFK,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737-900 (739) Layout 1,20,0,20,3290.04,KORD,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,2.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Boeing 737 MAX 8 (7M8),16,0,16,2486.9,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,3436.05,KDTW,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Boeing 737-900ER (739),20,0,20,3552.83,KATL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,0.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,3940.05,PHNL,KSFO
KSFO,San Francisco,san_francisco,2025-09-20,23.0,Saturday,9.0,2025.0,ARRIVAL,American Airlines,Boeing 737 MAX 8 (7M8),16,0,16,4250.47,KMIA,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,2726.64,KIAH,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,Delta,Airbus A321 (321) Layout 1,20,0,20,2631.45,KMSP,KSFO
KSFO,San Francisco,san_francisco,2025-09-20,23.0,Saturday,9.0,2025.0,ARRIVAL,United,Boeing 737-800 (738) Layout 1,16,0,16,4196.17,CYUL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,United,Airbus A319 (319) Layout 1,8,0,8,2430.25,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-20,23.0,Saturday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,3741.66,KCLT,KSFO
KSFO,San Francisco,san_francisco,2025-09-20,23.0,Saturday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4035.01,KBWI,KSFO
KSFO,San Francisco,san_francisco,2025-09-20,22.0,Saturday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,4186.72,KPHL,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,0.0,Sunday,9.0,2025.0,ARRIVAL,American Airlines,Airbus A321neo ACF,20,0,20,2432.12,KDFW,KSFO
KSFO,San Francisco,san_francisco,2025-09-20,22.0,Saturday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,4088.59,KMCO,KSFO
KSFO,San Francisco,san_francisco,2025-09-20,22.0,Saturday,9.0,2025.0,ARRIVAL,United,Boeing 737 MAX 9 (7M9),20,0,20,3916.3,KRDU,KSFO
KSFO,San Francisco,san_francisco,2025-09-21,1.0,Sunday,9.0,2025.0,ARRIVAL,United,Boeing 777-200 (772) Layout 1,0,50,50,1570.58,KDEN,KSFO
KSFO,San Francisco,san_francisco,2025-09-20,23.0,Saturday,9.0,2025.0,ARRIVAL,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3020.94,KORD,KSFO
