zipcode,city_key,power_establishments,power_employment,power_revenue_M,total_establishments,total_employment,power_emp_pct,power_estab_pct
45416,other,6.0,37,12.95,55,704,5.255681818181818,10.909090909090908
45417,other,120.0,570,199.5,320,5572,10.229720028715002,37.5
45419,other,300.0,719,251.65,256,2186,32.89112534309241,117.1875
45420,other,272.0,1458,510.3,335,6943,20.999567910125304,81.19402985074626
45423,other,69.0,294,102.9,30,307,95.76547231270358,229.99999999999997
45424,other,611.0,2799,979.65,714,14340,19.518828451882843,85.57422969187675
45426,other,93.0,391,136.85,163,2362,16.553767993226078,57.05521472392638
45428,other,0.0,0,0.0,7,2641,0.0,0.0
45429,other,713.0,3812,1334.2,577,13084,29.13482115560991,123.57019064124783
45430,other,157.0,1809,633.15,122,4196,43.11248808388942,128.68852459016392
45431,other,1030.0,4834,1691.9,637,13269,36.43077850629287,161.6954474097331
45432,other,295.0,894,312.9,333,3900,22.923076923076923,88.58858858858859
45433,other,507.0,2952,1033.2,136,3232,91.33663366336634,372.79411764705884
45434,other,224.0,1032,361.2,231,3678,28.05872756933116,96.96969696969697
45435,other,0.0,0,0.0,17,192,0.0,0.0
45439,other,426.0,3402,1190.7,461,14530,23.41362697866483,92.40780911062907
45440,other,628.0,2362,826.7,497,8000,29.525000000000002,126.35814889336017
45449,other,165.0,859,300.65,302,5674,15.139231582657736,54.63576158940398
45458,other,982.0,2687,940.45,642,7419,36.21781911308802,152.9595015576324
45459,other,1936.0,6325,2213.75,1377,20907,30.25302530253025,140.59549745824256
45469,other,0.0,0,0.0,8,5639,0.0,0.0
45501,other,0.0,0,0.0,18,542,0.0,0.0
45502,other,333.0,1783,624.05,337,6715,26.552494415487715,98.81305637982196
43438,other,0.0,0,0.0,25,30,0.0,0.0
43440,other,78.0,140,49.0,135,809,17.3053152039555,57.77777777777777
43442,other,0.0,0,0.0,10,59,0.0,0.0
43443,other,0.0,0,0.0,26,1137,0.0,0.0
43445,other,0.0,0,0.0,22,92,0.0,0.0
43446,other,0.0,0,0.0,10,14,0.0,0.0
43447,other,0.0,0,0.0,67,762,0.0,0.0
43449,other,101.0,448,156.8,139,1799,24.90272373540856,72.66187050359713
43450,other,13.0,50,17.5,58,483,10.351966873706004,22.413793103448278
43451,other,0.0,0,0.0,19,174,0.0,0.0
43452,other,449.0,1026,359.1,459,4233,24.238128986534374,97.82135076252723
43456,other,36.0,18,6.3,85,144,12.5,42.35294117647059
43457,other,0.0,0,0.0,17,74,0.0,0.0
43460,other,81.0,535,187.25,155,3412,15.679953106682298,52.25806451612903
43462,other,0.0,0,0.0,5,13,0.0,0.0
43463,other,0.0,0,0.0,7,66,0.0,0.0
43464,other,0.0,0,0.0,18,118,0.0,0.0
43465,other,33.0,437,152.95,88,2955,14.78849407783418,37.5
43466,other,0.0,0,0.0,32,163,0.0,0.0
43468,other,0.0,0,0.0,3,366,0.0,0.0
43469,other,4.0,29,10.15,51,593,4.8903878583473865,7.8431372549019605
43501,other,0.0,0,0.0,5,14,0.0,0.0
43502,other,163.0,1255,439.25,235,6161,20.37006979386463,69.36170212765957
43504,other,0.0,0,0.0,15,76,0.0,0.0
43505,other,0.0,0,0.0,3,30,0.0,0.0
43506,other,288.0,1463,512.05,386,7481,19.5562090629595,74.61139896373057
43511,other,0.0,0,0.0,10,59,0.0,0.0
43512,other,564.0,2420,847.0,649,11723,20.643180073360064,86.90292758089369
43515,other,48.0,238,83.3,139,2065,11.525423728813559,34.53237410071942
43516,other,0.0,0,0.0,44,295,0.0,0.0
43517,other,9.0,59,20.65,67,1007,5.858987090367428,13.432835820895523
43518,other,0.0,0,0.0,34,263,0.0,0.0
43521,other,0.0,0,0.0,33,589,0.0,0.0
43522,other,3.0,7,2.45,62,363,1.9283746556473829,4.838709677419355
43524,other,0.0,0,0.0,23,173,0.0,0.0
43525,other,0.0,0,0.0,10,91,0.0,0.0
43526,other,34.0,168,58.8,116,1624,10.344827586206897,29.310344827586203
43527,other,0.0,0,0.0,30,355,0.0,0.0
43528,other,482.0,2712,949.2,549,12695,21.362741236707365,87.7959927140255
43529,other,0.0,0,0.0,3,3,0.0,0.0
43532,other,16.0,31,10.85,72,412,7.524271844660194,22.22222222222222
43533,other,9.0,22,7.7,37,189,11.64021164021164,24.324324324324326
43534,other,15.0,53,18.55,20,78,67.94871794871796,75.0
43535,other,0.0,0,0.0,9,128,0.0,0.0
43537,other,1463.0,7976,2791.6,1019,24621,32.39510986556191,143.5721295387635
43540,other,0.0,0,0.0,25,242,0.0,0.0
43542,other,15.0,34,11.9,85,575,5.913043478260869,17.647058823529413
43543,other,43.0,360,126.0,122,2896,12.430939226519337,35.24590163934426
43616,other,277.0,1337,467.95,431,8240,16.225728155339805,64.2691415313225
43617,other,551.0,2138,748.3,384,5799,36.868425590619076,143.48958333333331
43619,other,93.0,880,308.0,226,6643,13.247026945657083,41.150442477876105
43620,other,0.0,0,0.0,47,806,0.0,0.0
43623,other,881.0,2823,988.05,857,12551,22.49223169468568,102.80046674445742
43701,other,1209.0,4932,1726.2,1304,24380,20.22969647251846,92.71472392638037
43713,other,82.0,250,87.5,166,1673,14.943215780035866,49.39759036144578
43716,other,0.0,0,0.0,26,613,0.0,0.0
43717,other,0.0,0,0.0,9,108,0.0,0.0
43718,other,11.0,59,20.65,60,744,7.93010752688172,18.333333333333332
43719,other,9.0,37,12.95,36,236,15.677966101694915,25.0
43720,other,0.0,0,0.0,9,26,0.0,0.0
43722,other,0.0,0,0.0,4,32,0.0,0.0
43723,other,28.0,186,65.1,81,1358,13.696612665684832,34.5679012345679
43724,other,77.0,222,77.7,152,1357,16.359616801768606,50.6578947368421
43725,other,481.0,1977,691.95,594,10051,19.669684608496667,80.97643097643098
43727,other,0.0,0,0.0,8,15,0.0,0.0
43728,other,0.0,0,0.0,6,32,0.0,0.0
43730,other,0.0,0,0.0,20,120,0.0,0.0
43731,other,0.0,0,0.0,51,526,0.0,0.0
43732,other,0.0,0,0.0,13,37,0.0,0.0
43733,other,0.0,0,0.0,5,421,0.0,0.0
43734,other,0.0,0,0.0,22,137,0.0,0.0
43735,other,0.0,0,0.0,5,39,0.0,0.0
43739,other,0.0,0,0.0,18,64,0.0,0.0
43740,other,0.0,0,0.0,4,16,0.0,0.0
43746,other,0.0,0,0.0,16,43,0.0,0.0
43747,other,0.0,0,0.0,11,73,0.0,0.0
43748,other,0.0,0,0.0,29,148,0.0,0.0
43749,other,0.0,0,0.0,14,59,0.0,0.0
43754,other,0.0,0,0.0,16,97,0.0,0.0
43755,other,0.0,0,0.0,18,166,0.0,0.0
43756,other,46.0,326,114.1,98,1794,18.171683389074694,46.93877551020408
43758,other,0.0,0,0.0,35,300,0.0,0.0
43759,other,0.0,0,0.0,6,37,0.0,0.0
43760,other,0.0,0,0.0,17,75,0.0,0.0
43762,other,22.0,140,49.0,67,1044,13.409961685823754,32.83582089552239
43764,other,85.0,336,117.6,156,2031,16.54357459379616,54.48717948717948
43766,other,0.0,0,0.0,9,39,0.0,0.0
43767,other,0.0,0,0.0,22,140,0.0,0.0
43768,other,0.0,0,0.0,6,35,0.0,0.0
43771,other,0.0,0,0.0,10,29,0.0,0.0
43772,other,0.0,0,0.0,19,116,0.0,0.0
43773,other,0.0,0,0.0,34,158,0.0,0.0
43777,other,0.0,0,0.0,23,208,0.0,0.0
43778,other,0.0,0,0.0,11,21,0.0,0.0
43779,other,0.0,0,0.0,11,38,0.0,0.0
43780,other,0.0,0,0.0,20,82,0.0,0.0
43782,other,0.0,0,0.0,8,39,0.0,0.0
43783,other,15.0,62,21.7,54,417,14.86810551558753,27.77777777777778
43787,other,0.0,0,0.0,14,55,0.0,0.0
43788,other,0.0,0,0.0,11,76,0.0,0.0
43791,other,0.0,0,0.0,3,5,0.0,0.0
43793,other,73.0,185,64.75,131,1051,17.602283539486205,55.72519083969466
43802,other,0.0,0,0.0,11,25,0.0,0.0
43804,other,0.0,0,0.0,91,767,0.0,0.0
43811,other,0.0,0,0.0,7,41,0.0,0.0
43812,other,284.0,1154,403.9,398,6362,18.13895001571833,71.35678391959799
43821,other,0.0,0,0.0,47,265,0.0,0.0
43822,other,14.0,62,21.7,46,401,15.46134663341646,30.434782608695656
43824,other,0.0,0,0.0,63,329,0.0,0.0
43830,other,14.0,43,15.05,63,437,9.839816933638444,22.22222222222222
43832,other,29.0,249,87.15,118,2474,10.064672594987874,24.576271186440678
43837,other,0.0,0,0.0,15,144,0.0,0.0
43840,other,0.0,0,0.0,13,58,0.0,0.0
43842,other,0.0,0,0.0,3,9,0.0,0.0
43843,other,0.0,0,0.0,15,135,0.0,0.0
43844,other,0.0,0,0.0,28,166,0.0,0.0
43845,other,23.0,93,32.55,59,552,16.847826086956523,38.983050847457626
43901,other,0.0,0,0.0,24,130,0.0,0.0
43903,other,0.0,0,0.0,11,101,0.0,0.0
43906,other,41.0,214,74.9,124,1664,12.860576923076922,33.064516129032256
43907,other,55.0,202,70.7,137,1468,13.760217983651227,40.14598540145985
43908,other,3.0,40,14.0,14,256,15.625,21.428571428571427
43910,other,12.0,68,23.8,35,221,30.76923076923077,34.285714285714285
43912,other,84.0,301,105.35,139,1499,20.08005336891261,60.431654676258994
43913,other,0.0,0,0.0,18,573,0.0,0.0
43915,other,0.0,0,0.0,16,179,0.0,0.0
43917,other,9.0,42,14.7,29,165,25.454545454545453,31.03448275862069
43920,other,228.0,724,253.4,442,5501,13.161243410289039,51.58371040723983
43925,other,0.0,0,0.0,11,43,0.0,0.0
43930,other,0.0,0,0.0,7,14,0.0,0.0
43931,other,0.0,0,0.0,7,64,0.0,0.0
43932,other,0.0,0,0.0,8,33,0.0,0.0
43933,other,0.0,0,0.0,6,28,0.0,0.0
43934,other,0.0,0,0.0,5,20,0.0,0.0
43935,other,23.0,151,52.85,115,1833,8.237861429350792,20.0
43938,other,9.0,40,14.0,51,534,7.490636704119851,17.647058823529413
43939,other,0.0,0,0.0,10,36,0.0,0.0
43940,other,0.0,0,0.0,5,17,0.0,0.0
43942,other,0.0,0,0.0,37,232,0.0,0.0
43943,other,9.0,61,21.35,28,329,18.541033434650455,32.142857142857146
43944,other,0.0,0,0.0,27,181,0.0,0.0
43945,other,0.0,0,0.0,25,150,0.0,0.0
43946,other,0.0,0,0.0,28,175,0.0,0.0
43947,other,26.0,93,32.55,60,588,15.816326530612246,43.333333333333336
43948,other,0.0,0,0.0,11,80,0.0,0.0
43950,other,557.0,1965,687.75,529,7736,25.400723888314374,105.29300567107751
43951,other,0.0,0,0.0,4,8,0.0,0.0
43952,other,453.0,2729,955.15,507,12504,21.82501599488164,89.3491124260355
43953,other,143.0,467,163.45,250,2986,15.639651707970529,57.199999999999996
43961,other,0.0,0,0.0,6,165,0.0,0.0
43963,other,0.0,0,0.0,21,114,0.0,0.0
43964,other,39.0,174,60.9,97,1301,13.37432744043044,40.20618556701031
43967,other,0.0,0,0.0,4,18,0.0,0.0
43968,other,4.0,11,3.85,60,362,3.0386740331491713,6.666666666666667
43971,other,0.0,0,0.0,8,98,0.0,0.0
43973,other,3.0,32,11.2,22,279,11.469534050179211,13.636363636363635
43974,other,0.0,0,0.0,4,133,0.0,0.0
43976,other,0.0,0,0.0,23,311,0.0,0.0
43977,other,0.0,0,0.0,27,116,0.0,0.0
43981,other,0.0,0,0.0,4,4,0.0,0.0
43983,other,0.0,0,0.0,5,9,0.0,0.0
43986,other,0.0,0,0.0,23,180,0.0,0.0
43988,other,6.0,24,8.4,27,174,13.793103448275861,22.22222222222222
44001,other,329.0,1311,458.85,431,6860,19.110787172011662,76.33410672853829
44003,other,23.0,73,25.55,90,625,11.68,25.555555555555554
44004,other,511.0,1938,678.3,659,10485,18.48354792560801,77.54172989377845
44010,other,6.0,75,26.25,57,1195,6.2761506276150625,10.526315789473683
44011,other,815.0,3918,1371.3,685,14076,27.834612105711848,118.97810218978103
44012,other,565.0,2125,743.75,486,7168,29.64564732142857,116.2551440329218
44017,other,313.0,1395,488.25,398,6643,20.99954839680867,78.64321608040201
44021,other,85.0,233,81.55,170,1557,14.964675658317278,50.0
44022,other,1108.0,1950,682.5,613,4555,42.81009879253567,180.75040783034257
44023,other,796.0,1607,562.45,584,4799,33.48614294644718,136.3013698630137
44024,other,718.0,1891,661.85,685,7828,24.15687276443536,104.81751824817518
44026,other,333.0,444,155.4,373,2010,22.08955223880597,89.27613941018767
44028,other,102.0,191,66.85,228,1585,12.050473186119874,44.73684210526316
44030,other,83.0,317,110.95,197,2678,11.837191934279314,42.13197969543147
44032,other,0.0,0,0.0,18,76,0.0,0.0
44035,other,1285.0,4798,1679.3,1286,21740,22.069917203311867,99.92223950233281
44039,other,405.0,1191,416.85,510,5999,19.853308884814137,79.41176470588235
44203,other,453.0,1829,640.15,718,12229,14.956251533240659,63.091922005571035
44212,other,799.0,2034,711.9,769,8548,23.795039775386055,103.90117035110534
44214,other,0.0,0,0.0,49,683,0.0,0.0
44215,other,6.0,50,17.5,19,101,49.504950495049506,31.57894736842105
44216,other,50.0,74,25.9,128,603,12.271973466003317,39.0625
44217,other,6.0,34,11.9,56,563,6.039076376554174,10.714285714285714
44221,other,674.0,2015,705.25,625,8001,25.1843519560055,107.84
44223,other,378.0,2273,795.55,442,10217,22.24723500048938,85.52036199095022
44224,other,1085.0,3621,1267.35,916,13453,26.91592953244629,118.44978165938865
44230,other,77.0,184,64.4,108,752,24.46808510638298,71.29629629629629
44231,other,62.0,147,51.45,143,1033,14.230396902226525,43.35664335664335
44232,other,0.0,0,0.0,14,160,0.0,0.0
44233,other,219.0,466,163.1,222,1684,27.672209026128264,98.64864864864865
44234,other,10.0,200,70.0,52,1901,10.520778537611783,19.230769230769234
44235,other,0.0,0,0.0,8,27,0.0,0.0
44236,other,1687.0,6008,2102.8,897,14089,42.64319682021435,188.07134894091416
44240,other,800.0,3069,1074.15,840,13876,22.117324877486308,95.23809523809523
44241,other,266.0,1561,546.35,415,9470,16.48363252375924,64.09638554216868
44250,other,0.0,0,0.0,12,107,0.0,0.0
44251,other,13.0,1550,542.5,15,1908,81.23689727463312,86.66666666666667
44253,other,8.0,17,5.95,67,383,4.43864229765013,11.940298507462686
44254,other,37.0,187,65.45,93,970,19.27835051546392,39.784946236559136
44255,other,52.0,156,54.6,165,1635,9.541284403669724,31.515151515151512
44256,other,2123.0,6289,2201.15,1650,22624,27.797913719943423,128.66666666666666
44260,other,87.0,423,148.05,212,3414,12.390158172231985,41.0377358490566
44262,other,87.0,332,116.2,91,968,34.29752066115703,95.6043956043956
44264,other,73.0,431,150.85,98,1547,27.86037491919845,74.48979591836735
44266,other,471.0,1664,582.4,580,8492,19.594912859161564,81.20689655172414
44270,other,28.0,107,37.45,123,1488,7.190860215053764,22.76422764227642
44272,other,30.0,93,32.55,101,804,11.567164179104477,29.7029702970297
44273,other,55.0,176,61.6,173,1936,9.090909090909092,31.79190751445087
44274,other,8.0,211,73.85,28,1084,19.464944649446494,28.57142857142857
44275,other,6.0,13,4.55,53,218,5.963302752293578,11.320754716981133
44276,other,6.0,17,5.95,37,181,9.392265193370166,16.216216216216218
44278,other,395.0,1359,475.65,487,6676,20.35650089874176,81.1088295687885
44280,other,60.0,297,103.95,202,3475,8.546762589928058,29.7029702970297
44281,other,669.0,2322,812.7,657,9637,24.094635259935664,101.82648401826484
44286,other,298.0,2305,806.75,291,8176,28.192270058708413,102.40549828178693
44287,other,15.0,43,15.05,100,852,5.046948356807512,15.0
44288,other,3.0,15,5.25,39,292,5.136986301369863,7.6923076923076925
44301,other,47.0,195,68.25,196,2640,7.386363636363637,23.97959183673469
44302,other,19.0,108,37.8,68,952,11.344537815126051,27.941176470588236
44303,other,259.0,922,322.7,189,2244,41.0873440285205,137.03703703703704
44304,other,60.0,805,281.75,155,6444,12.49224084419615,38.70967741935484
44305,other,110.0,555,194.25,304,5389,10.29875672666543,36.18421052631579
44306,other,180.0,899,314.65,382,7449,12.068734058262855,47.12041884816754
44307,other,30.0,559,195.65,115,6567,8.51225826100198,26.08695652173913
44308,other,836.0,6149,2152.15,343,10137,60.658972082470164,243.731778425656
44310,other,319.0,1342,469.7,511,8772,15.298677610579114,62.426614481409004
44311,other,406.0,2812,984.2,295,6955,40.431344356578,137.6271186440678
44312,other,506.0,1703,596.05,660,9428,18.06321595248197,76.66666666666667
44313,other,626.0,1750,612.5,479,5594,31.28351805505899,130.68893528183716
44314,other,52.0,232,81.2,216,3166,7.327858496525584,24.074074074074073
44319,other,526.0,1509,528.15,590,7133,21.155194167951773,89.15254237288136
44320,other,279.0,1034,361.9,339,4887,21.15817474933497,82.30088495575221
44321,other,489.0,1722,602.7,328,4445,38.74015748031496,149.08536585365854
44325,other,0.0,0,0.0,10,230,0.0,0.0
44333,other,1997.0,7385,2584.75,1197,20321,36.34171546675852,166.83375104427736
44401,other,0.0,0,0.0,36,195,0.0,0.0
44402,other,3.0,12,4.2,36,195,6.153846153846154,8.333333333333332
44403,other,40.0,163,57.05,84,975,16.71794871794872,47.61904761904761
44404,other,0.0,0,0.0,6,32,0.0,0.0
44405,other,8.0,12,4.2,58,230,5.217391304347826,13.793103448275861
44406,other,1014.0,2537,887.95,666,6949,36.508850194272554,152.25225225225225
44408,other,204.0,812,284.2,303,4205,19.310344827586206,67.32673267326733
44410,other,181.0,487,170.45,295,2979,16.347767707284326,61.35593220338983
44411,other,0.0,0,0.0,23,143,0.0,0.0
44412,other,0.0,0,0.0,32,140,0.0,0.0
44413,other,29.0,85,29.75,122,1092,7.783882783882784,23.770491803278688
44417,other,0.0,0,0.0,19,40,0.0,0.0
44418,other,0.0,0,0.0,21,122,0.0,0.0
44420,other,157.0,686,240.1,277,4370,15.697940503432495,56.678700361010826
44423,other,0.0,0,0.0,27,263,0.0,0.0
44424,other,0.0,0,0.0,7,91,0.0,0.0
44425,other,183.0,477,166.95,280,2683,17.778606038017145,65.35714285714286
44427,other,0.0,0,0.0,20,106,0.0,0.0
44428,other,0.0,0,0.0,58,497,0.0,0.0
44429,other,10.0,30,10.5,45,258,11.627906976744185,22.22222222222222
44430,other,0.0,0,0.0,26,183,0.0,0.0
44431,other,15.0,40,14.0,72,549,7.285974499089254,20.833333333333336
44432,other,80.0,296,103.6,187,2133,13.877168307548054,42.780748663101605
44436,other,24.0,107,37.45,62,688,15.55232558139535,38.70967741935484
44437,other,6.0,17,5.95,27,133,12.781954887218044,22.22222222222222
44438,other,0.0,0,0.0,46,681,0.0,0.0
44440,other,19.0,61,21.35,65,429,14.219114219114218,29.230769230769234
44441,other,0.0,0,0.0,18,99,0.0,0.0
46183,other,0.0,0,0.0,6,35,0.0,0.0
46184,other,86.0,195,68.25,197,1601,12.179887570268583,43.65482233502538
46186,other,6.0,27,9.45,24,124,21.774193548387096,25.0
46201,other,336.0,1257,439.95,410,5966,21.069393228293663,81.95121951219512
46202,other,1391.0,12290,4301.5,1032,40475,30.36442248301421,134.78682170542635
46203,other,774.0,2860,1001.0,865,13811,20.7081311997683,89.47976878612717
46204,other,4107.0,22684,7939.4,1705,44678,50.77219213035499,240.87976539589442
46205,other,709.0,1957,684.95,568,6407,30.544716716091774,124.82394366197182
46206,other,19.0,574,200.9,23,1813,31.66023166023166,82.6086956521739
46208,other,384.0,1934,676.9,409,8510,22.726204465334902,93.8875305623472
46214,other,405.0,1966,688.1,407,7763,25.32526085276311,99.5085995085995
46216,other,280.0,2065,722.75,159,3881,53.20793609894358,176.1006289308176
46217,other,571.0,1557,544.95,560,6343,24.546744442692734,101.96428571428571
46218,other,175.0,769,269.15,462,8305,9.25948223961469,37.878787878787875
46219,other,772.0,5135,1797.25,959,28143,18.24610027360267,80.50052137643378
46220,other,2509.0,6287,2200.45,1523,17709,35.501722288102094,164.74064346684176
46221,other,180.0,1229,430.15,328,8357,14.706234294603327,54.87804878048781
46222,other,277.0,1739,608.65,551,14075,12.355239786856128,50.27223230490018
46224,other,398.0,1362,476.7,467,6637,20.521319873436795,85.22483940042827
46225,other,469.0,3415,1195.25,413,11784,28.979972844534963,113.55932203389831
46226,other,428.0,1410,493.5,720,10024,14.066241021548285,59.44444444444444
46227,other,1249.0,4286,1500.1,1141,18023,23.780724629639906,109.46538124452235
46228,other,157.0,244,85.4,173,917,26.608505997818977,90.7514450867052
46229,other,429.0,1306,457.1,482,6119,21.343356757640137,89.00414937759335
46231,other,39.0,527,184.45,158,6588,7.999392835458409,24.68354430379747
46234,other,344.0,859,300.65,322,3137,27.382849856550845,106.83229813664596
46235,other,84.0,503,176.05,179,3372,14.916963226571767,46.927374301675975
46236,other,667.0,1719,601.65,557,5956,28.86165211551377,119.74865350089767
46237,other,747.0,3410,1193.5,678,13357,25.529684809463205,110.17699115044249
46239,other,322.0,922,322.7,466,5477,16.834033229870368,69.09871244635193
46240,other,3799.0,18477,6466.95,1600,36687,50.36388911603565,237.4375
46241,other,976.0,8132,2846.2,1074,39977,20.341696475473398,90.87523277467412
46250,other,2123.0,8586,3005.1,1359,25391,33.815131345752434,156.2178072111847
46254,other,633.0,2433,851.55,706,11968,20.329211229946523,89.66005665722379
46256,other,1296.0,7462,2611.7,801,20060,37.19840478564307,161.79775280898875
46259,other,206.0,359,125.65,171,1066,33.67729831144465,120.46783625730994
46260,other,1263.0,5466,1913.1,824,16344,33.44346549192364,153.2766990291262
46268,other,1752.0,11756,4114.6,1467,45128,26.05034568338947,119.42740286298567
46278,other,716.0,6181,2163.35,505,17716,34.88936554526981,141.78217821782178
46280,other,403.0,3857,1349.95,254,8979,42.95578572224078,158.66141732283467
46290,other,246.0,2563,897.05,139,5377,47.66598474986052,176.97841726618705
46301,other,14.0,22,7.7,14,35,62.857142857142854,100.0
46302,other,0.0,0,0.0,6,159,0.0,0.0
46303,other,162.0,365,127.75,227,1908,19.129979035639412,71.36563876651982
46304,other,614.0,2783,974.05,641,12200,22.811475409836067,95.78783151326053
46307,other,1831.0,4840,1694.0,1398,17078,28.34055510012882,130.9728183118741
46310,other,167.0,406,142.1,267,2507,16.194654966094934,62.546816479400746
46311,other,372.0,1120,392.0,452,5521,20.286180039847853,82.30088495575221
46312,other,175.0,1178,412.3,388,10068,11.700437028208183,45.103092783505154
46319,other,210.0,561,196.35,382,3884,14.443872296601443,54.973821989528794
46320,other,197.0,1440,504.0,384,10898,13.213433657551846,51.302083333333336
46321,other,702.0,3717,1300.95,662,15161,24.51685245036607,106.04229607250755
46322,other,852.0,2196,768.6,735,8312,26.419634263715107,115.91836734693877
46323,other,248.0,920,322.0,306,4382,20.994979461433136,81.04575163398692
46324,other,218.0,1069,374.15,328,6412,16.67186525265128,66.46341463414635
46327,other,20.0,91,31.85,171,2679,3.39678984695782,11.695906432748536
46340,other,0.0,0,0.0,14,66,0.0,0.0
46341,other,65.0,157,54.95,144,1124,13.967971530249109,45.13888888888889
46342,other,394.0,1486,520.1,501,7616,19.511554621848738,78.64271457085829
46345,other,0.0,0,0.0,27,458,0.0,0.0
44442,other,28.0,104,36.4,58,500,20.8,48.275862068965516
44443,other,0.0,0,0.0,51,330,0.0,0.0
44444,other,65.0,190,66.5,128,1123,16.918967052537845,50.78125
